match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
2280,0,54,0,0,7,2334,2341,0,2335,6,0,0,54,0,BU-NEIDL,DCLS,[],[np.str_('N')],ERR11658778_Influenza_A_1,2280,2340
2280,0,0,0,0,61,2280,2341,0,2341,0,0,0,0,0,BU-NEIDL,GPHL,[],[],ERR11658778_Influenza_A_1,2280,2280
2280,0,0,0,0,61,2280,2341,0,2341,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],ERR11658778_Influenza_A_1,2280,2280
2280,0,49,0,0,12,2329,2341,0,2329,12,0,0,49,0,BU-NEIDL,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_1,2280,2341
2280,0,51,0,0,10,2331,2341,0,2341,0,0,0,51,0,BU-NEIDL,WADDL,[],[],ERR11658778_Influenza_A_1,2280,2331
2280,0,56,0,0,5,2336,2341,0,2336,5,0,0,56,0,BU-NEIDL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_1,2280,2341
2280,0,36,0,0,25,2316,2341,0,2341,0,0,0,36,0,BU-NEIDL,WAPHL_custom,[],[],ERR11658778_Influenza_A_1,2280,2316
2280,0,0,54,0,7,2334,2335,6,2341,0,54,0,0,0,DCLS,GPHL,[np.str_('N')],[],ERR11658778_Influenza_A_1,2340,2280
2280,0,0,54,0,7,2334,2335,6,2341,0,54,0,0,0,DCLS,MA-DPH,[np.str_('N')],[],ERR11658778_Influenza_A_1,2340,2280
2329,0,0,0,0,12,2329,2335,6,2329,12,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_1,2340,2341
2327,0,0,7,0,7,2334,2335,6,2341,0,7,0,0,0,DCLS,WADDL,[np.str_('N')],[],ERR11658778_Influenza_A_1,2340,2331
2334,0,0,0,0,7,2334,2335,6,2336,5,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_1,2340,2341
2316,0,0,18,0,7,2334,2335,6,2341,0,18,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[],ERR11658778_Influenza_A_1,2340,2316
2280,0,0,0,0,61,2280,2341,0,2341,0,0,0,0,0,GPHL,MA-DPH,[],[],ERR11658778_Influenza_A_1,2280,2280
2280,0,49,0,0,12,2329,2341,0,2329,12,0,0,49,0,GPHL,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_1,2280,2341
2280,0,51,0,0,10,2331,2341,0,2341,0,0,0,51,0,GPHL,WADDL,[],[],ERR11658778_Influenza_A_1,2280,2331
2280,0,56,0,0,5,2336,2341,0,2336,5,0,0,56,0,GPHL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_1,2280,2341
2280,0,36,0,0,25,2316,2341,0,2341,0,0,0,36,0,GPHL,WAPHL_custom,[],[],ERR11658778_Influenza_A_1,2280,2316
2280,0,49,0,0,12,2329,2341,0,2329,12,0,0,49,0,MA-DPH,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_1,2280,2341
2280,0,51,0,0,10,2331,2341,0,2341,0,0,0,51,0,MA-DPH,WADDL,[],[],ERR11658778_Influenza_A_1,2280,2331
2280,0,56,0,0,5,2336,2341,0,2336,5,0,0,56,0,MA-DPH,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_1,2280,2341
2280,0,36,0,0,25,2316,2341,0,2341,0,0,0,36,0,MA-DPH,WAPHL_custom,[],[],ERR11658778_Influenza_A_1,2280,2316
2327,0,0,2,0,12,2329,2329,12,2341,0,2,0,0,0,UMN,WADDL,[np.str_('N')],[],ERR11658778_Influenza_A_1,2341,2331
2329,0,0,0,0,12,2329,2329,12,2336,5,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_1,2341,2341
2316,0,0,13,0,12,2329,2329,12,2341,0,13,0,0,0,UMN,WAPHL_custom,[np.str_('N')],[],ERR11658778_Influenza_A_1,2341,2316
2329,0,7,0,0,5,2336,2341,0,2336,5,0,0,7,0,WADDL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_1,2331,2341
2316,0,0,15,0,10,2331,2341,0,2341,0,15,0,0,0,WADDL,WAPHL_custom,[],[],ERR11658778_Influenza_A_1,2331,2316
2316,0,0,20,0,5,2336,2336,5,2341,0,20,0,0,0,WAPHL,WAPHL_custom,[np.str_('N')],[],ERR11658778_Influenza_A_1,2341,2316
