match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
15226,0,0,0,0,71,15226,15257,40,15269,28,0,0,0,0,BU-NEIDL,DCLS,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15266,15261
15219,0,0,7,0,71,15226,15257,40,15297,0,7,0,0,0,BU-NEIDL,GPHL,[np.str_('N')],[],SRR28460443_RSV_B,15266,15221
15226,0,0,0,0,71,15226,15257,40,15269,28,0,0,0,0,BU-NEIDL,MA-DPH,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15266,15261
15220,0,1,0,1,75,15222,15257,40,15246,51,0,0,0,1,BU-NEIDL,UMN,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15266,15280
15199,0,0,25,1,72,15225,15257,40,15296,1,25,0,0,0,BU-NEIDL,VCU,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15266,15203
15221,0,17,0,5,54,15243,15257,40,15297,0,0,0,0,17,BU-NEIDL,WADDL,[np.str_('N')],[],SRR28460443_RSV_B,15266,15278
15226,0,0,0,0,71,15226,15257,40,15252,45,0,0,0,0,BU-NEIDL,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15266,15278
15205,0,0,21,0,71,15226,15257,40,15283,14,21,0,0,0,BU-NEIDL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15266,15221
15221,0,0,12,0,64,15233,15269,28,15297,0,12,0,0,0,DCLS,GPHL,[np.str_('N')],[],SRR28460443_RSV_B,15261,15221
15233,0,0,0,0,64,15233,15269,28,15269,28,0,0,0,0,DCLS,MA-DPH,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15261
15227,0,1,0,1,68,15229,15269,28,15246,51,0,0,0,1,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15280
15201,0,0,30,1,65,15232,15269,28,15296,1,30,0,0,0,DCLS,VCU,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15203
15228,0,17,0,5,47,15250,15269,28,15297,0,0,0,0,17,DCLS,WADDL,[np.str_('N')],[],SRR28460443_RSV_B,15261,15278
15233,0,0,0,0,64,15233,15269,28,15252,45,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15278
15207,0,0,26,0,64,15233,15269,28,15283,14,26,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15221
15221,0,12,0,0,64,15233,15297,0,15269,28,0,0,12,0,GPHL,MA-DPH,[],[np.str_('N')],SRR28460443_RSV_B,15221,15261
15215,0,13,0,1,68,15229,15297,0,15246,51,0,0,12,1,GPHL,UMN,[],[np.str_('N')],SRR28460443_RSV_B,15221,15280
15201,0,0,18,1,77,15220,15297,0,15296,1,18,0,0,0,GPHL,VCU,[],[np.str_('N')],SRR28460443_RSV_B,15221,15203
15216,0,57,0,5,19,15278,15297,0,15297,0,0,0,40,17,GPHL,WADDL,[],[],SRR28460443_RSV_B,15221,15278
15221,0,12,0,0,64,15233,15297,0,15252,45,0,0,12,0,GPHL,WAPHL,[],[np.str_('N')],SRR28460443_RSV_B,15221,15278
15207,0,0,14,0,76,15221,15297,0,15283,14,14,0,0,0,GPHL,WAPHL_custom,[],[np.str_('N')],SRR28460443_RSV_B,15221,15221
15227,0,1,0,1,68,15229,15269,28,15246,51,0,0,0,1,MA-DPH,UMN,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15280
15201,0,0,30,1,65,15232,15269,28,15296,1,30,0,0,0,MA-DPH,VCU,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15203
15228,0,17,0,5,47,15250,15269,28,15297,0,0,0,0,17,MA-DPH,WADDL,[np.str_('N')],[],SRR28460443_RSV_B,15261,15278
15233,0,0,0,0,64,15233,15269,28,15252,45,0,0,0,0,MA-DPH,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15278
15207,0,0,26,0,64,15233,15269,28,15283,14,26,0,0,0,MA-DPH,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15261,15221
15200,0,0,26,2,69,15228,15246,51,15296,1,25,1,0,0,UMN,VCU,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15280,15203
15222,0,17,1,6,51,15246,15246,51,15297,0,0,1,0,17,UMN,WADDL,[np.str_('N')],[],SRR28460443_RSV_B,15280,15278
15227,0,0,1,1,68,15229,15246,51,15252,45,0,1,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15280,15278
15201,0,0,27,1,68,15229,15246,51,15283,14,26,1,0,0,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15280,15221
15197,0,75,0,5,20,15277,15296,1,15297,0,0,0,58,17,VCU,WADDL,[np.str_('N')],[],SRR28460443_RSV_B,15203,15278
15201,0,30,0,1,65,15232,15296,1,15252,45,0,0,30,0,VCU,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15203,15278
15197,0,9,4,1,86,15211,15296,1,15283,14,4,0,9,0,VCU,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460443_RSV_B,15203,15221
15228,0,0,17,5,47,15250,15297,0,15252,45,0,17,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR28460443_RSV_B,15278,15278
15203,0,0,57,4,33,15264,15297,0,15283,14,40,17,0,0,WADDL,WAPHL_custom,[],[np.str_('N')],SRR28460443_RSV_B,15278,15221
