match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
2151,0,80,0,0,2,2231,2233,0,2231,2,0,0,80,0,BU-NEIDL,DCLS,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2151,0,0,0,0,82,2151,2233,0,2233,0,0,0,0,0,BU-NEIDL,GPHL,[],[],ERR11658778_Influenza_A_3,2151,2151
2151,0,0,0,0,82,2151,2233,0,2233,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],ERR11658778_Influenza_A_3,2151,2151
2151,0,75,0,0,7,2226,2233,0,2226,7,0,0,75,0,BU-NEIDL,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2151,0,75,0,0,7,2226,2233,0,2233,0,0,0,75,0,BU-NEIDL,WADDL,[],[],ERR11658778_Influenza_A_3,2151,2226
2151,0,81,0,0,1,2232,2233,0,2232,1,0,0,81,0,BU-NEIDL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2102,0,81,0,0,50,2183,2233,0,2183,50,0,0,81,0,BU-NEIDL,WAPHL_custom,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2151,0,0,80,0,2,2231,2231,2,2233,0,80,0,0,0,DCLS,GPHL,[np.str_('N')],[],ERR11658778_Influenza_A_3,2233,2151
2151,0,0,80,0,2,2231,2231,2,2233,0,80,0,0,0,DCLS,MA-DPH,[np.str_('N')],[],ERR11658778_Influenza_A_3,2233,2151
2226,0,0,0,0,7,2226,2231,2,2226,7,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_3,2233,2233
2223,0,0,7,1,2,2231,2231,2,2233,0,7,0,0,0,DCLS,WADDL,[np.str_('N')],[],ERR11658778_Influenza_A_3,2233,2226
2230,1,0,0,0,2,2231,2231,2,2232,1,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_3,2233,2233
2181,1,0,0,0,51,2182,2231,2,2183,50,0,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_3,2233,2233
2151,0,0,0,0,82,2151,2233,0,2233,0,0,0,0,0,GPHL,MA-DPH,[],[],ERR11658778_Influenza_A_3,2151,2151
2151,0,75,0,0,7,2226,2233,0,2226,7,0,0,75,0,GPHL,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2151,0,75,0,0,7,2226,2233,0,2233,0,0,0,75,0,GPHL,WADDL,[],[],ERR11658778_Influenza_A_3,2151,2226
2151,0,81,0,0,1,2232,2233,0,2232,1,0,0,81,0,GPHL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2102,0,81,0,0,50,2183,2233,0,2183,50,0,0,81,0,GPHL,WAPHL_custom,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2151,0,75,0,0,7,2226,2233,0,2226,7,0,0,75,0,MA-DPH,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2151,0,75,0,0,7,2226,2233,0,2233,0,0,0,75,0,MA-DPH,WADDL,[],[],ERR11658778_Influenza_A_3,2151,2226
2151,0,81,0,0,1,2232,2233,0,2232,1,0,0,81,0,MA-DPH,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2102,0,81,0,0,50,2183,2233,0,2183,50,0,0,81,0,MA-DPH,WAPHL_custom,[],[np.str_('N')],ERR11658778_Influenza_A_3,2151,2233
2219,0,0,7,0,7,2226,2226,7,2233,0,7,0,0,0,UMN,WADDL,[np.str_('N')],[],ERR11658778_Influenza_A_3,2233,2226
2226,0,0,0,0,7,2226,2226,7,2232,1,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_3,2233,2233
2177,0,0,0,0,56,2177,2226,7,2183,50,0,0,0,0,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_3,2233,2233
2224,1,7,0,0,1,2232,2233,0,2232,1,0,0,7,0,WADDL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_3,2226,2233
2175,1,7,0,0,50,2183,2233,0,2183,50,0,0,7,0,WADDL,WAPHL_custom,[],[np.str_('N')],ERR11658778_Influenza_A_3,2226,2233
2183,0,0,0,0,50,2183,2232,1,2183,50,0,0,0,0,WAPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_3,2233,2233
