match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1027,0,0,73,0,1,1100,1101,0,1101,0,73,0,0,0,DCLS,GPHL,[],[],SRR32566846_Influenza_B_8,1100,1027
1027,0,0,73,0,1,1100,1101,0,1101,0,73,0,0,0,DCLS,MDH,[],[],SRR32566846_Influenza_B_8,1100,1027
1100,0,0,0,0,1,1100,1101,0,1100,1,0,0,0,0,DCLS,UMN,[],[np.str_('N')],SRR32566846_Influenza_B_8,1100,1101
1100,0,0,0,0,1,1100,1101,0,1101,0,0,0,0,0,DCLS,WADDL,[],[],SRR32566846_Influenza_B_8,1100,1100
1027,0,0,0,0,74,1027,1101,0,1101,0,0,0,0,0,GPHL,MDH,[],[],SRR32566846_Influenza_B_8,1027,1027
1027,0,73,0,0,1,1100,1101,0,1100,1,0,0,73,0,GPHL,UMN,[],[np.str_('N')],SRR32566846_Influenza_B_8,1027,1101
1027,0,73,0,0,1,1100,1101,0,1101,0,0,0,73,0,GPHL,WADDL,[],[],SRR32566846_Influenza_B_8,1027,1100
1027,0,73,0,0,1,1100,1101,0,1100,1,0,0,73,0,MDH,UMN,[],[np.str_('N')],SRR32566846_Influenza_B_8,1027,1101
1027,0,73,0,0,1,1100,1101,0,1101,0,0,0,73,0,MDH,WADDL,[],[],SRR32566846_Influenza_B_8,1027,1100
1100,0,0,0,0,1,1100,1100,1,1101,0,0,0,0,0,UMN,WADDL,[np.str_('N')],[],SRR32566846_Influenza_B_8,1101,1100
