match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1019,0,66,0,0,12,1085,1097,0,1085,12,0,0,66,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR22846266_Influenza_B_8,1031,1097
1024,0,0,7,0,66,1031,1097,0,1097,0,7,0,0,0,BU-NEIDL,GPHL,[],[],SRR22846266_Influenza_B_8,1031,1024
1031,0,65,0,0,1,1096,1097,0,1097,0,0,0,65,0,BU-NEIDL,MDH,[],[],SRR22846266_Influenza_B_8,1031,1096
1031,0,65,0,0,1,1096,1097,0,1097,0,0,0,65,0,BU-NEIDL,UMN,[],[],SRR22846266_Influenza_B_8,1031,1096
1031,0,65,0,0,1,1096,1097,0,1097,0,0,0,65,0,BU-NEIDL,WADDL,[],[],SRR22846266_Influenza_B_8,1031,1096
1031,0,66,0,0,0,1097,1097,0,1097,0,0,0,66,0,BU-NEIDL,WAPHL,[],[],SRR22846266_Influenza_B_8,1031,1097
1031,0,31,0,0,35,1062,1097,0,1097,0,0,0,31,0,BU-NEIDL,WAPHL_custom,[],[],SRR22846266_Influenza_B_8,1031,1062
1012,0,0,73,0,12,1085,1085,12,1097,0,73,0,0,0,DCLS,GPHL,[np.str_('N')],[],SRR22846266_Influenza_B_8,1097,1024
1084,0,0,1,0,12,1085,1085,12,1097,0,1,0,0,0,DCLS,MDH,[np.str_('N')],[],SRR22846266_Influenza_B_8,1097,1096
1084,0,0,1,0,12,1085,1085,12,1097,0,0,1,0,0,DCLS,UMN,[np.str_('N')],[],SRR22846266_Influenza_B_8,1097,1096
1084,0,0,1,0,12,1085,1085,12,1097,0,1,0,0,0,DCLS,WADDL,[np.str_('N')],[],SRR22846266_Influenza_B_8,1097,1096
1085,0,0,0,0,12,1085,1085,12,1097,0,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[],SRR22846266_Influenza_B_8,1097,1097
1050,0,0,35,0,12,1085,1085,12,1097,0,35,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[],SRR22846266_Influenza_B_8,1097,1062
1024,0,72,0,0,1,1096,1097,0,1097,0,0,0,72,0,GPHL,MDH,[],[],SRR22846266_Influenza_B_8,1024,1096
1024,0,72,0,0,1,1096,1097,0,1097,0,0,0,72,0,GPHL,UMN,[],[],SRR22846266_Influenza_B_8,1024,1096
1024,0,72,0,0,1,1096,1097,0,1097,0,0,0,72,0,GPHL,WADDL,[],[],SRR22846266_Influenza_B_8,1024,1096
1024,0,73,0,0,0,1097,1097,0,1097,0,0,0,73,0,GPHL,WAPHL,[],[],SRR22846266_Influenza_B_8,1024,1097
1024,0,38,0,0,35,1062,1097,0,1097,0,0,0,38,0,GPHL,WAPHL_custom,[],[],SRR22846266_Influenza_B_8,1024,1062
1095,0,1,1,0,0,1097,1097,0,1097,0,0,1,1,0,MDH,UMN,[],[],SRR22846266_Influenza_B_8,1096,1096
1095,0,1,1,0,0,1097,1097,0,1097,0,1,0,1,0,MDH,WADDL,[],[],SRR22846266_Influenza_B_8,1096,1096
1096,0,1,0,0,0,1097,1097,0,1097,0,0,0,1,0,MDH,WAPHL,[],[],SRR22846266_Influenza_B_8,1096,1097
1062,0,0,34,0,1,1096,1097,0,1097,0,34,0,0,0,MDH,WAPHL_custom,[],[],SRR22846266_Influenza_B_8,1096,1062
1095,0,1,1,0,0,1097,1097,0,1097,0,1,0,0,1,UMN,WADDL,[],[],SRR22846266_Influenza_B_8,1096,1096
1096,0,1,0,0,0,1097,1097,0,1097,0,0,0,0,1,UMN,WAPHL,[],[],SRR22846266_Influenza_B_8,1096,1097
1061,0,1,35,0,0,1097,1097,0,1097,0,35,0,0,1,UMN,WAPHL_custom,[],[],SRR22846266_Influenza_B_8,1096,1062
1096,0,1,0,0,0,1097,1097,0,1097,0,0,0,1,0,WADDL,WAPHL,[],[],SRR22846266_Influenza_B_8,1096,1097
1062,0,0,34,0,1,1096,1097,0,1097,0,34,0,0,0,WADDL,WAPHL_custom,[],[],SRR22846266_Influenza_B_8,1096,1062
1062,0,0,35,0,0,1097,1097,0,1097,0,35,0,0,0,WAPHL,WAPHL_custom,[],[],SRR22846266_Influenza_B_8,1097,1062
