match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1680,0,0,0,0,72,1680,1731,21,1742,10,0,0,0,0,BU-NEIDL,DCLS,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_4,1701,1701
1680,0,0,0,0,72,1680,1731,21,1734,18,0,0,0,0,BU-NEIDL,GPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_4,1701,1701
1680,0,0,0,0,72,1680,1731,21,1752,0,0,0,0,0,BU-NEIDL,MA-DPH,[np.str_('N')],[],SRR28460730_Influenza_A_4,1701,1701
1680,0,30,0,0,42,1710,1731,21,1752,0,0,0,30,0,BU-NEIDL,MDH,[np.str_('N')],[],SRR28460730_Influenza_A_4,1701,1731
1678,2,0,0,0,72,1680,1731,21,1742,10,0,0,0,0,BU-NEIDL,UMN,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_4,1701,1701
1680,0,0,0,0,72,1680,1731,21,1752,0,0,0,0,0,BU-NEIDL,WADDL,[np.str_('N')],[],SRR28460730_Influenza_A_4,1701,1701
1680,0,0,0,0,72,1680,1731,21,1734,18,0,0,0,0,BU-NEIDL,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_4,1701,1701
1680,0,18,0,0,54,1698,1731,21,1701,51,0,0,18,0,BU-NEIDL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_4,1701,1752
1683,0,0,0,0,69,1683,1742,10,1734,18,0,0,0,0,DCLS,GPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_4,1701,1701
1691,0,0,0,0,61,1691,1742,10,1752,0,0,0,0,0,DCLS,MA-DPH,[np.str_('N')],[],SRR28460730_Influenza_A_4,1701,1701
