match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1087,0,36,0,1,68,1124,1141,51,1178,14,0,0,36,0,BU-NEIDL,DCLS,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1139,1189
1025,0,0,63,0,104,1088,1141,51,1154,38,63,0,0,0,BU-NEIDL,GPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1139,1076
1088,0,39,0,0,65,1127,1141,51,1192,0,0,0,39,0,BU-NEIDL,MDH,[np.str_('N')],[],SRR29478216_Influenza_B_7,1139,1178
1085,0,40,0,1,66,1126,1141,51,1178,14,0,0,40,0,BU-NEIDL,UMN,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1139,1191
1088,0,51,0,0,53,1139,1141,51,1192,0,0,0,51,0,BU-NEIDL,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_7,1139,1190
1086,0,46,2,0,58,1134,1141,51,1188,4,0,2,46,0,BU-NEIDL,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1139,1187
1088,0,15,0,0,89,1103,1141,51,1192,0,0,0,15,0,BU-NEIDL,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_7,1139,1154
1037,0,0,99,1,55,1137,1178,14,1154,38,99,0,0,0,DCLS,GPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1189,1076
1174,0,0,0,1,17,1175,1178,14,1192,0,0,0,0,0,DCLS,MDH,[np.str_('N')],[],SRR29478216_Influenza_B_7,1189,1178
1171,0,0,0,2,19,1173,1178,14,1178,14,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1189,1191
1174,0,1,0,1,16,1176,1178,14,1192,0,0,0,1,0,DCLS,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_7,1189,1190
1172,0,0,2,1,17,1175,1178,14,1188,4,0,2,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1189,1187
1153,0,0,21,1,17,1175,1178,14,1192,0,21,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_7,1189,1154
1038,0,102,0,0,52,1140,1154,38,1192,0,0,0,102,0,GPHL,MDH,[np.str_('N')],[],SRR29478216_Influenza_B_7,1076,1178
1035,0,103,0,1,53,1139,1154,38,1178,14,0,0,103,0,GPHL,UMN,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1076,1191
1038,0,114,0,0,40,1152,1154,38,1192,0,0,0,114,0,GPHL,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_7,1076,1190
1036,0,109,2,0,45,1147,1154,38,1188,4,0,2,109,0,GPHL,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1076,1187
1038,0,78,0,0,76,1116,1154,38,1192,0,0,0,78,0,GPHL,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_7,1076,1154
1175,0,1,0,1,15,1177,1192,0,1178,14,0,0,1,0,MDH,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_7,1178,1191
1178,0,12,0,0,2,1190,1192,0,1192,0,0,0,12,0,MDH,WADDL,[],[],SRR29478216_Influenza_B_7,1178,1190
1176,0,7,2,0,7,1185,1192,0,1188,4,0,2,7,0,MDH,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_7,1178,1187
1154,0,0,24,0,14,1178,1192,0,1192,0,24,0,0,0,MDH,WAPHL_custom,[],[],SRR29478216_Influenza_B_7,1178,1154
1176,0,1,0,1,14,1178,1178,14,1192,0,0,0,1,0,UMN,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_7,1191,1190
1173,1,0,2,1,15,1177,1178,14,1188,4,0,2,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_7,1191,1187
1151,0,0,25,1,15,1177,1178,14,1192,0,25,0,0,0,UMN,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_7,1191,1154
1177,1,0,3,5,6,1186,1192,0,1188,4,1,2,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_7,1190,1187
1154,0,0,36,0,2,1190,1192,0,1192,0,36,0,0,0,WADDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_7,1190,1154
1152,0,2,31,0,7,1185,1188,4,1192,0,31,0,0,2,WAPHL,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_7,1187,1154
