match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
861,0,0,0,2,0,863,863,0,863,0,0,0,0,0,BU-NEIDL,DCLS,[],[],SRR8032432_Influenza_A_8,863,863
838,0,0,25,0,0,863,863,0,863,0,25,0,0,0,BU-NEIDL,GPHL,[],[],SRR8032432_Influenza_A_8,863,838
863,0,0,0,0,0,863,863,0,863,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],SRR8032432_Influenza_A_8,863,863
851,0,0,12,0,0,863,863,0,863,0,12,0,0,0,BU-NEIDL,UMN,[],[],SRR8032432_Influenza_A_8,863,851
861,0,0,0,2,0,863,863,0,863,0,0,0,0,0,BU-NEIDL,WADDL,[],[],SRR8032432_Influenza_A_8,863,863
838,0,0,25,0,0,863,863,0,863,0,25,0,0,0,DCLS,GPHL,[],[],SRR8032432_Influenza_A_8,863,838
861,0,0,0,2,0,863,863,0,863,0,0,0,0,0,DCLS,MA-DPH,[],[],SRR8032432_Influenza_A_8,863,863
851,0,0,12,0,0,863,863,0,863,0,12,0,0,0,DCLS,UMN,[],[],SRR8032432_Influenza_A_8,863,851
863,0,0,0,0,0,863,863,0,863,0,0,0,0,0,DCLS,WADDL,[],[],SRR8032432_Influenza_A_8,863,863
838,0,25,0,0,0,863,863,0,863,0,0,0,25,0,GPHL,MA-DPH,[],[],SRR8032432_Influenza_A_8,838,863
838,0,13,0,0,12,851,863,0,863,0,0,0,13,0,GPHL,UMN,[],[],SRR8032432_Influenza_A_8,838,851
838,0,25,0,0,0,863,863,0,863,0,0,0,25,0,GPHL,WADDL,[],[],SRR8032432_Influenza_A_8,838,863
851,0,0,12,0,0,863,863,0,863,0,12,0,0,0,MA-DPH,UMN,[],[],SRR8032432_Influenza_A_8,863,851
861,0,0,0,2,0,863,863,0,863,0,0,0,0,0,MA-DPH,WADDL,[],[],SRR8032432_Influenza_A_8,863,863
851,0,12,0,0,0,863,863,0,863,0,0,0,12,0,UMN,WADDL,[],[],SRR8032432_Influenza_A_8,851,863
