match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
450,0,221,4,0,1170,675,1204,641,1121,724,0,4,221,0,DCLS,GPHL,[np.str_('N')],[np.str_('N')],SRR30714436_Influenza_B_5,1421,1683
593,0,185,4,0,1063,782,1204,641,1088,757,0,4,185,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR30714436_Influenza_B_5,1421,1841
780,0,381,0,0,684,1161,1204,641,1845,0,0,0,377,4,DCLS,WADDL,[np.str_('N')],[],SRR30714436_Influenza_B_5,1421,1799
780,0,296,0,0,769,1076,1204,641,1745,100,0,0,296,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR30714436_Influenza_B_5,1421,1815
843,0,0,0,0,1002,843,1121,724,1088,757,0,0,0,0,GPHL,UMN,[np.str_('N')],[np.str_('N')],SRR30714436_Influenza_B_5,1683,1841
959,0,116,0,0,770,1075,1121,724,1845,0,0,0,112,4,GPHL,WADDL,[np.str_('N')],[],SRR30714436_Influenza_B_5,1683,1799
959,0,64,0,0,822,1023,1121,724,1745,100,0,0,60,4,GPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR30714436_Influenza_B_5,1683,1815
1084,0,4,0,0,757,1088,1088,757,1845,0,0,0,0,4,UMN,WADDL,[np.str_('N')],[],SRR30714436_Influenza_B_5,1841,1799
1084,0,4,0,0,757,1088,1088,757,1745,100,0,0,0,4,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR30714436_Influenza_B_5,1841,1815
1694,0,3,19,18,111,1734,1845,0,1745,100,15,4,0,3,WADDL,WAPHL_custom,[],[np.str_('N')],SRR30714436_Influenza_B_5,1799,1815
