match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
992,0,1133,4,29,2,2158,2160,0,2160,0,0,4,0,1133,BU-NEIDL,DCLS,[],[],ERR10221502_Influenza_A_3,1025,2154
1001,0,1127,1,23,8,2152,2160,0,2160,0,0,1,0,1127,BU-NEIDL,GPHL,[],[],ERR10221502_Influenza_A_3,1025,2151
1001,0,1127,1,23,8,2152,2160,0,2160,0,0,1,0,1127,BU-NEIDL,MDH,[],[],ERR10221502_Influenza_A_3,1025,2151
1001,0,1127,1,23,8,2152,2160,0,2160,0,0,1,0,1127,BU-NEIDL,UMN,[],[],ERR10221502_Influenza_A_3,1025,2151
1001,0,1127,1,23,8,2152,2160,0,2160,0,0,1,0,1127,BU-NEIDL,WADDL,[],[],ERR10221502_Influenza_A_3,1025,2151
2137,3,5,8,6,1,2159,2160,0,2160,0,0,8,0,5,DCLS,GPHL,[],[],ERR10221502_Influenza_A_3,2154,2151
2137,3,5,8,6,1,2159,2160,0,2160,0,0,8,0,5,DCLS,MDH,[],[],ERR10221502_Influenza_A_3,2154,2151
2139,0,5,8,7,1,2159,2160,0,2160,0,0,8,0,5,DCLS,UMN,[],[],ERR10221502_Influenza_A_3,2154,2151
2140,0,5,8,6,1,2159,2160,0,2160,0,0,8,0,5,DCLS,WADDL,[],[],ERR10221502_Influenza_A_3,2154,2151
2151,0,0,0,0,9,2151,2160,0,2160,0,0,0,0,0,GPHL,MDH,[],[],ERR10221502_Influenza_A_3,2151,2151
2147,3,0,0,1,9,2151,2160,0,2160,0,0,0,0,0,GPHL,UMN,[],[],ERR10221502_Influenza_A_3,2151,2151
2148,3,0,0,0,9,2151,2160,0,2160,0,0,0,0,0,GPHL,WADDL,[],[],ERR10221502_Influenza_A_3,2151,2151
2147,3,0,0,1,9,2151,2160,0,2160,0,0,0,0,0,MDH,UMN,[],[],ERR10221502_Influenza_A_3,2151,2151
2148,3,0,0,0,9,2151,2160,0,2160,0,0,0,0,0,MDH,WADDL,[],[],ERR10221502_Influenza_A_3,2151,2151
2150,0,0,0,1,9,2151,2160,0,2160,0,0,0,0,0,UMN,WADDL,[],[],ERR10221502_Influenza_A_3,2151,2151
