match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1262,0,144,0,4,147,1410,1557,0,1410,147,0,0,144,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR22846266_Influenza_B_6,1408,1557
1408,0,0,0,0,149,1408,1557,0,1557,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR22846266_Influenza_B_6,1408,1408
1408,0,148,0,0,1,1556,1557,0,1557,0,0,0,148,0,BU-NEIDL,MDH,[],[],SRR22846266_Influenza_B_6,1408,1556
1408,0,149,0,0,0,1557,1557,0,1557,0,0,0,149,0,BU-NEIDL,UMN,[],[],SRR22846266_Influenza_B_6,1408,1557
1408,0,149,0,0,0,1557,1557,0,1557,0,0,0,149,0,BU-NEIDL,WADDL,[],[],SRR22846266_Influenza_B_6,1408,1557
1408,0,149,0,0,0,1557,1557,0,1557,0,0,0,149,0,BU-NEIDL,WAPHL,[],[],SRR22846266_Influenza_B_6,1408,1557
1408,0,116,0,0,33,1524,1557,0,1553,4,0,0,116,0,BU-NEIDL,WAPHL_custom,[],[np.str_('N')],SRR22846266_Influenza_B_6,1408,1528
1262,0,0,144,4,147,1410,1410,147,1557,0,144,0,0,0,DCLS,GPHL,[np.str_('N')],[],SRR22846266_Influenza_B_6,1557,1408
1403,3,0,0,4,147,1410,1410,147,1557,0,0,0,0,0,DCLS,MDH,[np.str_('N')],[],SRR22846266_Influenza_B_6,1557,1556
1406,0,0,0,4,147,1410,1410,147,1557,0,0,0,0,0,DCLS,UMN,[np.str_('N')],[],SRR22846266_Influenza_B_6,1557,1557
1406,0,0,0,4,147,1410,1410,147,1557,0,0,0,0,0,DCLS,WADDL,[np.str_('N')],[],SRR22846266_Influenza_B_6,1557,1557
1406,0,0,0,4,147,1410,1410,147,1557,0,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[],SRR22846266_Influenza_B_6,1557,1557
1378,0,0,24,4,151,1406,1410,147,1553,4,24,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR22846266_Influenza_B_6,1557,1528
1408,0,148,0,0,1,1556,1557,0,1557,0,0,0,148,0,GPHL,MDH,[],[],SRR22846266_Influenza_B_6,1408,1556
1408,0,149,0,0,0,1557,1557,0,1557,0,0,0,149,0,GPHL,UMN,[],[],SRR22846266_Influenza_B_6,1408,1557
1408,0,149,0,0,0,1557,1557,0,1557,0,0,0,149,0,GPHL,WADDL,[],[],SRR22846266_Influenza_B_6,1408,1557
1408,0,149,0,0,0,1557,1557,0,1557,0,0,0,149,0,GPHL,WAPHL,[],[],SRR22846266_Influenza_B_6,1408,1557
1408,0,116,0,0,33,1524,1557,0,1553,4,0,0,116,0,GPHL,WAPHL_custom,[],[np.str_('N')],SRR22846266_Influenza_B_6,1408,1528
1553,3,1,0,0,0,1557,1557,0,1557,0,0,0,1,0,MDH,UMN,[],[],SRR22846266_Influenza_B_6,1556,1557
1553,3,1,0,0,0,1557,1557,0,1557,0,0,0,1,0,MDH,WADDL,[],[],SRR22846266_Influenza_B_6,1556,1557
1553,3,1,0,0,0,1557,1557,0,1557,0,0,0,1,0,MDH,WAPHL,[],[],SRR22846266_Influenza_B_6,1556,1557
1524,0,0,28,0,5,1552,1557,0,1553,4,28,0,0,0,MDH,WAPHL_custom,[],[np.str_('N')],SRR22846266_Influenza_B_6,1556,1528
1557,0,0,0,0,0,1557,1557,0,1557,0,0,0,0,0,UMN,WADDL,[],[],SRR22846266_Influenza_B_6,1557,1557
1557,0,0,0,0,0,1557,1557,0,1557,0,0,0,0,0,UMN,WAPHL,[],[],SRR22846266_Influenza_B_6,1557,1557
1524,0,0,29,0,4,1553,1557,0,1553,4,29,0,0,0,UMN,WAPHL_custom,[],[np.str_('N')],SRR22846266_Influenza_B_6,1557,1528
1557,0,0,0,0,0,1557,1557,0,1557,0,0,0,0,0,WADDL,WAPHL,[],[],SRR22846266_Influenza_B_6,1557,1557
1524,0,0,29,0,4,1553,1557,0,1553,4,29,0,0,0,WADDL,WAPHL_custom,[],[np.str_('N')],SRR22846266_Influenza_B_6,1557,1528
1524,0,0,29,0,4,1553,1557,0,1553,4,29,0,0,0,WAPHL,WAPHL_custom,[],[np.str_('N')],SRR22846266_Influenza_B_6,1557,1528
