match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1272,0,420,5,7,1,1704,1705,0,1705,0,0,5,0,420,BU-NEIDL,DCLS,[],[],ERR10221502_Influenza_A_4,1284,1699
1282,1,417,0,1,4,1701,1705,0,1705,0,0,0,0,417,BU-NEIDL,GPHL,[],[],ERR10221502_Influenza_A_4,1284,1701
1282,1,417,0,1,4,1701,1705,0,1705,0,0,0,0,417,BU-NEIDL,MDH,[],[],ERR10221502_Influenza_A_4,1284,1701
1283,0,417,0,1,4,1701,1705,0,1705,0,0,0,0,417,BU-NEIDL,UMN,[],[],ERR10221502_Influenza_A_4,1284,1701
1282,0,418,1,1,3,1702,1705,0,1705,0,0,1,0,418,BU-NEIDL,WADDL,[],[],ERR10221502_Influenza_A_4,1284,1701
1688,2,5,3,6,1,1704,1705,0,1705,0,0,3,0,5,DCLS,GPHL,[],[],ERR10221502_Influenza_A_4,1699,1701
1688,2,5,3,6,1,1704,1705,0,1705,0,0,3,0,5,DCLS,MDH,[],[],ERR10221502_Influenza_A_4,1699,1701
1690,0,5,3,6,1,1704,1705,0,1705,0,0,3,0,5,DCLS,UMN,[],[],ERR10221502_Influenza_A_4,1699,1701
1690,0,5,3,6,1,1704,1705,0,1705,0,0,3,0,5,DCLS,WADDL,[],[],ERR10221502_Influenza_A_4,1699,1701
1701,0,0,0,0,4,1701,1705,0,1705,0,0,0,0,0,GPHL,MDH,[],[],ERR10221502_Influenza_A_4,1701,1701
1699,2,0,0,0,4,1701,1705,0,1705,0,0,0,0,0,GPHL,UMN,[],[],ERR10221502_Influenza_A_4,1701,1701
1698,2,1,1,0,3,1702,1705,0,1705,0,0,1,0,1,GPHL,WADDL,[],[],ERR10221502_Influenza_A_4,1701,1701
1699,2,0,0,0,4,1701,1705,0,1705,0,0,0,0,0,MDH,UMN,[],[],ERR10221502_Influenza_A_4,1701,1701
1698,2,1,1,0,3,1702,1705,0,1705,0,0,1,0,1,MDH,WADDL,[],[],ERR10221502_Influenza_A_4,1701,1701
1700,0,1,1,0,3,1702,1705,0,1705,0,0,1,0,1,UMN,WADDL,[],[],ERR10221502_Influenza_A_4,1701,1701
