match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
14,0,0,0,0,2233,14,30,2217,644,1603,0,0,0,0,DCLS,GPHL,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2231,2151
14,0,4,0,0,2229,18,30,2217,2247,0,0,0,4,0,DCLS,MDH,[np.str_('N')],[],ERR3474640_Influenza_A_3,2231,2197
14,0,3,0,0,2230,17,30,2217,934,1313,0,0,3,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2231,2234
14,0,15,0,0,2218,29,30,2217,2247,0,0,0,15,0,DCLS,WADDL,[np.str_('N')],[],ERR3474640_Influenza_A_3,2231,2139
14,0,2,0,0,2231,16,30,2217,934,1313,0,0,2,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2231,2233
14,0,0,0,0,2233,14,30,2217,931,1316,0,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2231,2208
548,0,83,0,0,1616,631,644,1603,2247,0,0,0,83,0,GPHL,MDH,[np.str_('N')],[],ERR3474640_Influenza_A_3,2151,2197
547,0,83,0,1,1616,631,644,1603,934,1313,0,0,83,0,GPHL,UMN,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2151,2234
548,0,95,0,0,1604,643,644,1603,2247,0,0,0,83,12,GPHL,WADDL,[np.str_('N')],[],ERR3474640_Influenza_A_3,2151,2139
548,0,82,0,0,1617,630,644,1603,934,1313,0,0,82,0,GPHL,WAPHL,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2151,2233
548,0,54,0,0,1645,602,644,1603,931,1316,0,0,54,0,GPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2151,2208
917,0,1,1,3,1325,922,2247,0,934,1313,1,0,1,0,MDH,UMN,[],[np.str_('N')],ERR3474640_Influenza_A_3,2197,2234
2121,0,13,71,5,37,2210,2247,0,2247,0,1,70,1,12,MDH,WADDL,[],[],ERR3474640_Influenza_A_3,2197,2139
919,0,1,2,0,1325,922,2247,0,934,1313,1,1,1,0,MDH,WAPHL,[],[np.str_('N')],ERR3474640_Influenza_A_3,2197,2233
892,0,0,27,0,1328,919,2247,0,931,1316,27,0,0,0,MDH,WAPHL_custom,[],[np.str_('N')],ERR3474640_Influenza_A_3,2197,2208
918,0,12,0,3,1314,933,934,1313,2247,0,0,0,0,12,UMN,WADDL,[np.str_('N')],[],ERR3474640_Influenza_A_3,2234,2139
917,0,0,1,3,1326,921,934,1313,934,1313,0,1,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2234,2233
889,0,0,26,3,1329,918,934,1313,931,1316,26,0,0,0,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2234,2208
920,0,0,13,0,1314,933,2247,0,934,1313,0,13,0,0,WADDL,WAPHL,[],[np.str_('N')],ERR3474640_Influenza_A_3,2139,2233
892,0,0,38,0,1317,930,2247,0,931,1316,26,12,0,0,WADDL,WAPHL_custom,[],[np.str_('N')],ERR3474640_Influenza_A_3,2139,2208
892,0,0,25,0,1330,917,934,1313,931,1316,25,0,0,0,WAPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_3,2233,2208
