match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1442,0,121,0,0,320,1563,1883,0,1564,319,0,0,121,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR29478216_Influenza_B_4,1749,1882
1749,0,0,0,0,134,1749,1883,0,1883,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR29478216_Influenza_B_4,1749,1749
1749,0,125,0,0,9,1874,1883,0,1883,0,0,0,125,0,BU-NEIDL,MDH,[],[],SRR29478216_Influenza_B_4,1749,1874
1632,0,122,0,1,128,1755,1883,0,1756,127,0,0,121,1,BU-NEIDL,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_4,1749,1882
1749,0,128,0,0,6,1877,1883,0,1883,0,0,0,128,0,BU-NEIDL,WADDL,[],[],SRR29478216_Influenza_B_4,1749,1877
1651,0,121,0,0,111,1772,1883,0,1779,104,0,0,121,0,BU-NEIDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_4,1749,1876
1749,0,0,0,0,134,1749,1883,0,1883,0,0,0,0,0,BU-NEIDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_4,1749,1749
1442,0,0,121,0,320,1563,1564,319,1883,0,121,0,0,0,DCLS,GPHL,[np.str_('N')],[],SRR29478216_Influenza_B_4,1882,1749
1558,3,0,1,1,320,1563,1564,319,1883,0,1,0,0,0,DCLS,MDH,[np.str_('N')],[],SRR29478216_Influenza_B_4,1882,1874
1562,0,0,0,1,320,1563,1564,319,1756,127,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_4,1882,1882
1561,0,1,0,2,319,1564,1564,319,1883,0,0,0,0,1,DCLS,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_4,1882,1877
1562,1,0,0,0,320,1563,1564,319,1779,104,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_4,1882,1876
1442,0,0,121,0,320,1563,1564,319,1883,0,121,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_4,1882,1749
1749,0,125,0,0,9,1874,1883,0,1883,0,0,0,125,0,GPHL,MDH,[],[],SRR29478216_Influenza_B_4,1749,1874
1632,0,122,0,1,128,1755,1883,0,1756,127,0,0,121,1,GPHL,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_4,1749,1882
1749,0,128,0,0,6,1877,1883,0,1883,0,0,0,128,0,GPHL,WADDL,[],[],SRR29478216_Influenza_B_4,1749,1877
1651,0,121,0,0,111,1772,1883,0,1779,104,0,0,121,0,GPHL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_4,1749,1876
1749,0,0,0,0,134,1749,1883,0,1883,0,0,0,0,0,GPHL,WAPHL_custom,[],[],SRR29478216_Influenza_B_4,1749,1749
1748,3,2,0,2,128,1755,1883,0,1756,127,0,0,1,1,MDH,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_4,1874,1882
1871,3,3,0,0,6,1877,1883,0,1883,0,0,0,2,1,MDH,WADDL,[],[],SRR29478216_Influenza_B_4,1874,1877
1768,2,1,0,1,111,1772,1883,0,1779,104,0,0,1,0,MDH,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_4,1874,1876
1749,0,0,125,0,9,1874,1883,0,1883,0,125,0,0,0,MDH,WAPHL_custom,[],[],SRR29478216_Influenza_B_4,1874,1749
1752,0,1,1,2,127,1756,1756,127,1883,0,0,1,0,1,UMN,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_4,1882,1877
1752,1,0,1,1,128,1755,1756,127,1779,104,0,1,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_4,1882,1876
1632,0,0,122,1,128,1755,1756,127,1883,0,121,1,0,0,UMN,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_4,1882,1749
1770,1,0,1,1,110,1773,1883,0,1779,104,0,1,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_4,1877,1876
1749,0,0,128,0,6,1877,1883,0,1883,0,128,0,0,0,WADDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_4,1877,1749
1651,0,0,121,0,111,1772,1779,104,1883,0,121,0,0,0,WAPHL,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_4,1876,1749
