match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
2171,0,0,0,0,132,2171,2303,0,2293,10,0,0,0,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR22846266_Influenza_B_3,2181,2181
2181,0,0,0,0,122,2181,2303,0,2303,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR22846266_Influenza_B_3,2181,2181
2181,0,122,0,0,0,2303,2303,0,2303,0,0,0,122,0,BU-NEIDL,MDH,[],[],SRR22846266_Influenza_B_3,2181,2303
2181,0,1,0,0,121,2182,2303,0,2281,22,0,0,1,0,BU-NEIDL,UMN,[],[np.str_('N')],SRR22846266_Influenza_B_3,2181,2204
2181,0,19,0,0,103,2200,2303,0,2303,0,0,0,19,0,BU-NEIDL,WADDL,[],[],SRR22846266_Influenza_B_3,2181,2200
2181,0,1,0,0,121,2182,2303,0,2281,22,0,0,1,0,BU-NEIDL,WAPHL,[],[np.str_('N')],SRR22846266_Influenza_B_3,2181,2204
2181,0,94,0,0,28,2275,2303,0,2303,0,0,0,94,0,BU-NEIDL,WAPHL_custom,[],[],SRR22846266_Influenza_B_3,2181,2275
2171,0,0,0,0,132,2171,2293,10,2303,0,0,0,0,0,DCLS,GPHL,[np.str_('N')],[],SRR22846266_Influenza_B_3,2181,2181
2171,0,122,0,0,10,2293,2293,10,2303,0,0,0,122,0,DCLS,MDH,[np.str_('N')],[],SRR22846266_Influenza_B_3,2181,2303
2171,0,1,0,0,131,2172,2293,10,2281,22,0,0,1,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR22846266_Influenza_B_3,2181,2204
2171,0,19,0,0,113,2190,2293,10,2303,0,0,0,19,0,DCLS,WADDL,[np.str_('N')],[],SRR22846266_Influenza_B_3,2181,2200
2171,0,1,0,0,131,2172,2293,10,2281,22,0,0,1,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR22846266_Influenza_B_3,2181,2204
2171,0,94,0,0,38,2265,2293,10,2303,0,0,0,94,0,DCLS,WAPHL_custom,[np.str_('N')],[],SRR22846266_Influenza_B_3,2181,2275
2181,0,122,0,0,0,2303,2303,0,2303,0,0,0,122,0,GPHL,MDH,[],[],SRR22846266_Influenza_B_3,2181,2303
2181,0,1,0,0,121,2182,2303,0,2281,22,0,0,1,0,GPHL,UMN,[],[np.str_('N')],SRR22846266_Influenza_B_3,2181,2204
2181,0,19,0,0,103,2200,2303,0,2303,0,0,0,19,0,GPHL,WADDL,[],[],SRR22846266_Influenza_B_3,2181,2200
2181,0,1,0,0,121,2182,2303,0,2281,22,0,0,1,0,GPHL,WAPHL,[],[np.str_('N')],SRR22846266_Influenza_B_3,2181,2204
2181,0,94,0,0,28,2275,2303,0,2303,0,0,0,94,0,GPHL,WAPHL_custom,[],[],SRR22846266_Influenza_B_3,2181,2275
2182,0,0,99,0,22,2281,2303,0,2281,22,99,0,0,0,MDH,UMN,[],[np.str_('N')],SRR22846266_Influenza_B_3,2303,2204
2200,0,0,103,0,0,2303,2303,0,2303,0,103,0,0,0,MDH,WADDL,[],[],SRR22846266_Influenza_B_3,2303,2200
2182,0,0,99,0,22,2281,2303,0,2281,22,99,0,0,0,MDH,WAPHL,[],[np.str_('N')],SRR22846266_Influenza_B_3,2303,2204
2275,0,0,28,0,0,2303,2303,0,2303,0,28,0,0,0,MDH,WAPHL_custom,[],[],SRR22846266_Influenza_B_3,2303,2275
2182,0,0,0,0,121,2182,2281,22,2303,0,0,0,0,0,UMN,WADDL,[np.str_('N')],[],SRR22846266_Influenza_B_3,2204,2200
2182,0,0,0,0,121,2182,2281,22,2281,22,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR22846266_Influenza_B_3,2204,2204
2182,0,71,0,0,50,2253,2281,22,2303,0,0,0,71,0,UMN,WAPHL_custom,[np.str_('N')],[],SRR22846266_Influenza_B_3,2204,2275
2182,0,0,0,0,121,2182,2303,0,2281,22,0,0,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR22846266_Influenza_B_3,2200,2204
2200,0,75,0,0,28,2275,2303,0,2303,0,0,0,75,0,WADDL,WAPHL_custom,[],[],SRR22846266_Influenza_B_3,2200,2275
2182,0,71,0,0,50,2253,2281,22,2303,0,0,0,71,0,WAPHL,WAPHL_custom,[np.str_('N')],[],SRR22846266_Influenza_B_3,2204,2275
