match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
931,0,67,0,0,107,998,1105,0,1002,103,0,0,67,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR29478216_Influenza_B_8,1034,1101
1027,0,0,7,0,71,1034,1105,0,1105,0,7,0,0,0,BU-NEIDL,GPHL,[],[],SRR29478216_Influenza_B_8,1034,1027
1034,0,71,0,0,0,1105,1105,0,1105,0,0,0,71,0,BU-NEIDL,MDH,[],[],SRR29478216_Influenza_B_8,1034,1105
1001,0,66,4,6,28,1077,1105,0,1082,23,0,4,66,0,BU-NEIDL,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_8,1034,1096
1034,0,66,0,0,5,1100,1105,0,1105,0,0,0,66,0,BU-NEIDL,WADDL,[],[],SRR29478216_Influenza_B_8,1034,1100
1011,0,67,0,0,27,1078,1105,0,1082,23,0,0,67,0,BU-NEIDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_8,1034,1101
1027,0,0,7,0,71,1034,1105,0,1105,0,7,0,0,0,BU-NEIDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_8,1034,1027
924,0,0,74,0,107,998,1002,103,1105,0,74,0,0,0,DCLS,GPHL,[np.str_('N')],[],SRR29478216_Influenza_B_8,1101,1027
998,0,4,0,0,103,1002,1002,103,1105,0,0,0,4,0,DCLS,MDH,[np.str_('N')],[],SRR29478216_Influenza_B_8,1101,1105
985,0,0,5,8,107,998,1002,103,1082,23,0,5,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_8,1101,1096
997,0,0,1,0,107,998,1002,103,1105,0,1,0,0,0,DCLS,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_8,1101,1100
998,0,0,0,0,107,998,1002,103,1082,23,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_8,1101,1101
924,0,0,74,0,107,998,1002,103,1105,0,74,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_8,1101,1027
1027,0,78,0,0,0,1105,1105,0,1105,0,0,0,78,0,GPHL,MDH,[],[],SRR29478216_Influenza_B_8,1027,1105
994,0,73,4,6,28,1077,1105,0,1082,23,0,4,73,0,GPHL,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_8,1027,1096
1027,0,73,0,0,5,1100,1105,0,1105,0,0,0,73,0,GPHL,WADDL,[],[],SRR29478216_Influenza_B_8,1027,1100
1004,0,74,0,0,27,1078,1105,0,1082,23,0,0,74,0,GPHL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_8,1027,1101
1027,0,0,0,0,78,1027,1105,0,1105,0,0,0,0,0,GPHL,WAPHL_custom,[],[],SRR29478216_Influenza_B_8,1027,1027
1065,0,0,9,8,23,1082,1105,0,1082,23,4,5,0,0,MDH,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_8,1105,1096
1100,0,0,5,0,0,1105,1105,0,1105,0,5,0,0,0,MDH,WADDL,[],[],SRR29478216_Influenza_B_8,1105,1100
1078,0,0,4,0,23,1082,1105,0,1082,23,4,0,0,0,MDH,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_8,1105,1101
1027,0,0,78,0,0,1105,1105,0,1105,0,78,0,0,0,MDH,WAPHL_custom,[],[],SRR29478216_Influenza_B_8,1105,1027
1064,0,5,1,8,27,1078,1082,23,1105,0,1,0,0,5,UMN,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_8,1096,1100
1065,0,5,0,8,27,1078,1082,23,1082,23,0,0,0,5,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_8,1096,1101
994,0,4,73,6,28,1077,1082,23,1105,0,73,0,0,4,UMN,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_8,1096,1027
1077,0,1,0,0,27,1078,1105,0,1082,23,0,0,1,0,WADDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_8,1100,1101
1027,0,0,73,0,5,1100,1105,0,1105,0,73,0,0,0,WADDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_8,1100,1027
1004,0,0,74,0,27,1078,1082,23,1105,0,74,0,0,0,WAPHL,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_8,1101,1027
