match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
2275,0,0,33,1,82,2309,2391,0,2387,4,33,0,0,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR29478216_Influenza_B_2,2313,2280
2313,0,0,0,0,78,2313,2391,0,2391,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR29478216_Influenza_B_2,2313,2313
2313,0,78,0,0,0,2391,2391,0,2391,0,0,0,78,0,BU-NEIDL,MDH,[],[],SRR29478216_Influenza_B_2,2313,2391
2282,0,0,0,1,108,2283,2391,0,2361,30,0,0,0,0,BU-NEIDL,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_2,2313,2313
2306,0,0,7,0,78,2313,2391,0,2391,0,7,0,0,0,BU-NEIDL,WADDL,[],[],SRR29478216_Influenza_B_2,2313,2306
2287,1,0,0,0,103,2288,2391,0,2366,25,0,0,0,0,BU-NEIDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_2,2313,2313
2312,0,54,0,1,24,2367,2391,0,2391,0,0,0,54,0,BU-NEIDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_2,2313,2367
2275,0,33,0,1,82,2309,2387,4,2391,0,0,0,33,0,DCLS,GPHL,[np.str_('N')],[],SRR29478216_Influenza_B_2,2280,2313
2275,0,111,0,1,4,2387,2387,4,2391,0,0,0,111,0,DCLS,MDH,[np.str_('N')],[],SRR29478216_Influenza_B_2,2280,2391
2275,0,3,0,1,112,2279,2387,4,2361,30,0,0,3,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_2,2280,2313
2275,0,26,0,1,89,2302,2387,4,2391,0,0,0,26,0,DCLS,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_2,2280,2306
2275,1,8,0,0,107,2284,2387,4,2366,25,0,0,8,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_2,2280,2313
2276,0,87,0,0,28,2363,2387,4,2391,0,0,0,87,0,DCLS,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_2,2280,2367
2313,0,78,0,0,0,2391,2391,0,2391,0,0,0,78,0,GPHL,MDH,[],[],SRR29478216_Influenza_B_2,2313,2391
2282,0,0,0,1,108,2283,2391,0,2361,30,0,0,0,0,GPHL,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_2,2313,2313
2306,0,0,7,0,78,2313,2391,0,2391,0,7,0,0,0,GPHL,WADDL,[],[],SRR29478216_Influenza_B_2,2313,2306
2287,1,0,0,0,103,2288,2391,0,2366,25,0,0,0,0,GPHL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_2,2313,2313
2312,0,54,0,1,24,2367,2391,0,2391,0,0,0,54,0,GPHL,WAPHL_custom,[],[],SRR29478216_Influenza_B_2,2313,2367
2282,0,0,78,1,30,2361,2391,0,2361,30,78,0,0,0,MDH,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_2,2391,2313
2306,0,0,85,0,0,2391,2391,0,2391,0,85,0,0,0,MDH,WADDL,[],[],SRR29478216_Influenza_B_2,2391,2306
2287,1,0,78,0,25,2366,2391,0,2366,25,78,0,0,0,MDH,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_2,2391,2313
2366,0,0,24,1,0,2391,2391,0,2391,0,24,0,0,0,MDH,WAPHL_custom,[],[],SRR29478216_Influenza_B_2,2391,2367
2282,0,0,0,1,108,2283,2361,30,2391,0,0,0,0,0,UMN,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_2,2313,2306
2281,1,0,0,1,108,2283,2361,30,2366,25,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_2,2313,2313
2281,0,54,0,2,54,2337,2361,30,2391,0,0,0,54,0,UMN,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_2,2313,2367
2287,1,0,0,0,103,2288,2391,0,2366,25,0,0,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_2,2306,2313
2305,0,61,0,1,24,2367,2391,0,2391,0,0,0,61,0,WADDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_2,2306,2367
2287,1,54,0,0,49,2342,2366,25,2391,0,0,0,54,0,WAPHL,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_2,2313,2367
