match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1528,0,0,173,0,602,1701,2303,0,1823,480,173,0,0,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR29478216_Influenza_B_3,2181,2008
2181,0,0,0,0,122,2181,2303,0,2303,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR29478216_Influenza_B_3,2181,2181
2181,0,122,0,0,0,2303,2303,0,2303,0,0,0,122,0,BU-NEIDL,MDH,[],[],SRR29478216_Influenza_B_3,2181,2303
2179,0,0,0,0,124,2179,2303,0,2278,25,0,0,0,0,BU-NEIDL,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_3,2181,2204
2181,0,20,0,0,102,2201,2303,0,2303,0,0,0,20,0,BU-NEIDL,WADDL,[],[],SRR29478216_Influenza_B_3,2181,2201
2179,0,0,0,0,124,2179,2303,0,2278,25,0,0,0,0,BU-NEIDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_3,2181,2204
2181,0,94,0,0,28,2275,2303,0,2303,0,0,0,94,0,BU-NEIDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_3,2181,2275
1528,0,173,0,0,602,1701,1823,480,2303,0,0,0,173,0,DCLS,GPHL,[np.str_('N')],[],SRR29478216_Influenza_B_3,2008,2181
1528,0,295,0,0,480,1823,1823,480,2303,0,0,0,295,0,DCLS,MDH,[np.str_('N')],[],SRR29478216_Influenza_B_3,2008,2303
1528,0,171,0,0,604,1699,1823,480,2278,25,0,0,171,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_3,2008,2204
1528,0,193,0,0,582,1721,1823,480,2303,0,0,0,193,0,DCLS,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_3,2008,2201
1528,0,171,0,0,604,1699,1823,480,2278,25,0,0,171,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_3,2008,2204
1528,0,267,0,0,508,1795,1823,480,2303,0,0,0,267,0,DCLS,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_3,2008,2275
2181,0,122,0,0,0,2303,2303,0,2303,0,0,0,122,0,GPHL,MDH,[],[],SRR29478216_Influenza_B_3,2181,2303
2179,0,0,0,0,124,2179,2303,0,2278,25,0,0,0,0,GPHL,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_3,2181,2204
2181,0,20,0,0,102,2201,2303,0,2303,0,0,0,20,0,GPHL,WADDL,[],[],SRR29478216_Influenza_B_3,2181,2201
2179,0,0,0,0,124,2179,2303,0,2278,25,0,0,0,0,GPHL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_3,2181,2204
2181,0,94,0,0,28,2275,2303,0,2303,0,0,0,94,0,GPHL,WAPHL_custom,[],[],SRR29478216_Influenza_B_3,2181,2275
2179,0,0,99,0,25,2278,2303,0,2278,25,99,0,0,0,MDH,UMN,[],[np.str_('N')],SRR29478216_Influenza_B_3,2303,2204
2201,0,0,102,0,0,2303,2303,0,2303,0,102,0,0,0,MDH,WADDL,[],[],SRR29478216_Influenza_B_3,2303,2201
2179,0,0,99,0,25,2278,2303,0,2278,25,99,0,0,0,MDH,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_3,2303,2204
2275,0,0,28,0,0,2303,2303,0,2303,0,28,0,0,0,MDH,WAPHL_custom,[],[],SRR29478216_Influenza_B_3,2303,2275
2179,0,0,0,0,124,2179,2278,25,2303,0,0,0,0,0,UMN,WADDL,[np.str_('N')],[],SRR29478216_Influenza_B_3,2204,2201
2179,0,0,0,0,124,2179,2278,25,2278,25,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR29478216_Influenza_B_3,2204,2204
2179,0,71,0,0,53,2250,2278,25,2303,0,0,0,71,0,UMN,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_3,2204,2275
2179,0,0,0,0,124,2179,2303,0,2278,25,0,0,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR29478216_Influenza_B_3,2201,2204
2201,0,74,0,0,28,2275,2303,0,2303,0,0,0,74,0,WADDL,WAPHL_custom,[],[],SRR29478216_Influenza_B_3,2201,2275
2179,0,71,0,0,53,2250,2278,25,2303,0,0,0,71,0,WAPHL,WAPHL_custom,[np.str_('N')],[],SRR29478216_Influenza_B_3,2204,2275
