match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
579,0,61,0,0,1959,640,899,1700,2599,0,0,0,61,0,GPHL,MDH,[np.str_('N')],[],ERR3474640_Influenza_A_1,2279,2340
106,0,49,152,101,2191,408,899,1700,518,2081,0,152,35,14,GPHL,UMN,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_1,2279,2341
202,0,167,165,212,1853,746,899,1700,2599,0,0,165,123,44,GPHL,WADDL,[np.str_('N')],[],ERR3474640_Influenza_A_1,2279,905
113,0,49,152,108,2177,422,899,1700,532,2067,0,152,35,14,GPHL,WAPHL,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_1,2279,2341
579,0,36,0,0,1984,615,899,1700,1165,1434,0,0,36,0,GPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_1,2279,2316
118,0,31,257,111,2082,517,2599,0,518,2081,0,257,0,31,MDH,UMN,[],[np.str_('N')],ERR3474640_Influenza_A_1,2340,2341
352,0,106,1541,447,153,2446,2599,0,2599,0,0,1541,17,89,MDH,WADDL,[],[],ERR3474640_Influenza_A_1,2340,905
125,0,31,257,118,2068,531,2599,0,532,2067,0,257,0,31,MDH,WAPHL,[],[np.str_('N')],ERR3474640_Influenza_A_1,2340,2341
882,0,0,25,0,1692,907,2599,0,1165,1434,25,0,0,0,MDH,WAPHL_custom,[],[np.str_('N')],ERR3474640_Influenza_A_1,2340,2316
245,0,0,3,12,2339,260,518,2081,2599,0,0,3,0,0,UMN,WADDL,[np.str_('N')],[],ERR3474640_Influenza_A_1,2341,905
249,0,0,0,11,2339,260,518,2081,532,2067,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_1,2341,2341
115,0,152,36,109,2187,412,518,2081,1165,1434,5,31,0,152,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_1,2341,2316
270,0,3,0,1,2325,274,2599,0,532,2067,0,0,0,3,WADDL,WAPHL,[],[np.str_('N')],ERR3474640_Influenza_A_1,905,2341
311,0,185,131,386,1586,1013,2599,0,1165,1434,69,62,0,185,WADDL,WAPHL_custom,[],[np.str_('N')],ERR3474640_Influenza_A_1,905,2316
122,0,152,36,116,2173,426,532,2067,1165,1434,5,31,0,152,WAPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],ERR3474640_Influenza_A_1,2341,2316
