match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1399,0,40,0,0,419,1439,1858,0,1498,360,0,0,40,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR28460520_Influenza_B_5,1683,1799
1683,0,0,0,0,175,1683,1858,0,1858,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR28460520_Influenza_B_5,1683,1683
1683,0,60,0,0,115,1743,1858,0,1760,98,0,0,60,0,BU-NEIDL,UMN,[],[np.str_('N')],SRR28460520_Influenza_B_5,1683,1841
1683,0,166,0,0,9,1849,1858,0,1858,0,0,0,166,0,BU-NEIDL,WADDL,[],[],SRR28460520_Influenza_B_5,1683,1849
1683,0,122,0,0,53,1805,1858,0,1848,10,0,0,122,0,BU-NEIDL,WAPHL_custom,[],[np.str_('N')],SRR28460520_Influenza_B_5,1683,1815
1399,0,0,40,0,419,1439,1498,360,1858,0,40,0,0,0,DCLS,GPHL,[np.str_('N')],[],SRR28460520_Influenza_B_5,1799,1683
1438,0,0,0,1,419,1439,1498,360,1760,98,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_5,1799,1841
1439,0,58,0,0,361,1497,1498,360,1858,0,0,0,58,0,DCLS,WADDL,[np.str_('N')],[],SRR28460520_Influenza_B_5,1799,1849
1439,0,16,0,0,403,1455,1498,360,1848,10,0,0,16,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_5,1799,1815
1683,0,60,0,0,115,1743,1858,0,1760,98,0,0,60,0,GPHL,UMN,[],[np.str_('N')],SRR28460520_Influenza_B_5,1683,1841
1683,0,166,0,0,9,1849,1858,0,1858,0,0,0,166,0,GPHL,WADDL,[],[],SRR28460520_Influenza_B_5,1683,1849
1683,0,122,0,0,53,1805,1858,0,1848,10,0,0,122,0,GPHL,WAPHL_custom,[],[np.str_('N')],SRR28460520_Influenza_B_5,1683,1815
1742,0,17,0,1,98,1760,1760,98,1858,0,0,0,17,0,UMN,WADDL,[np.str_('N')],[],SRR28460520_Influenza_B_5,1841,1849
1742,0,0,0,1,115,1743,1760,98,1848,10,0,0,0,0,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_5,1841,1815
1805,0,0,34,0,19,1839,1858,0,1848,10,34,0,0,0,WADDL,WAPHL_custom,[],[np.str_('N')],SRR28460520_Influenza_B_5,1849,1815
