match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1720,0,0,326,0,321,2046,2367,0,2100,267,326,0,0,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR28460520_Influenza_B_2,2313,1987
2202,0,0,0,0,165,2202,2367,0,2256,111,0,0,0,0,BU-NEIDL,GPHL,[],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2313
1975,0,0,0,0,392,1975,2367,0,2029,338,0,0,0,0,BU-NEIDL,UMN,[],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2313
2313,0,0,0,0,54,2313,2367,0,2367,0,0,0,0,0,BU-NEIDL,WADDL,[],[],SRR28460520_Influenza_B_2,2313,2313
2278,0,0,0,0,89,2278,2367,0,2332,35,0,0,0,0,BU-NEIDL,WAPHL,[],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2313
2313,0,32,0,0,22,2345,2367,0,2345,22,0,0,32,0,BU-NEIDL,WAPHL_custom,[],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2367
1696,0,326,0,0,345,2022,2100,267,2256,111,0,0,326,0,DCLS,GPHL,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,1987,2313
1509,0,286,0,0,572,1795,2100,267,2029,338,0,0,286,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,1987,2313
1720,0,326,0,0,321,2046,2100,267,2367,0,0,0,326,0,DCLS,WADDL,[np.str_('N')],[],SRR28460520_Influenza_B_2,1987,2313
1720,0,291,0,0,356,2011,2100,267,2332,35,0,0,291,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,1987,2313
1720,0,358,0,0,289,2078,2100,267,2345,22,0,0,358,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,1987,2367
1975,0,0,0,0,392,1975,2256,111,2029,338,0,0,0,0,GPHL,UMN,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2313
2202,0,0,0,0,165,2202,2256,111,2367,0,0,0,0,0,GPHL,WADDL,[np.str_('N')],[],SRR28460520_Influenza_B_2,2313,2313
2167,0,0,0,0,200,2167,2256,111,2332,35,0,0,0,0,GPHL,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2313
2202,0,32,0,0,133,2234,2256,111,2345,22,0,0,32,0,GPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2367
1975,0,0,0,0,392,1975,2029,338,2367,0,0,0,0,0,UMN,WADDL,[np.str_('N')],[],SRR28460520_Influenza_B_2,2313,2313
1975,0,0,0,0,392,1975,2029,338,2332,35,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2313
1975,0,32,0,0,360,2007,2029,338,2345,22,0,0,32,0,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2367
2278,0,0,0,0,89,2278,2367,0,2332,35,0,0,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2313
2313,0,32,0,0,22,2345,2367,0,2345,22,0,0,32,0,WADDL,WAPHL_custom,[],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2367
2278,0,32,0,0,57,2310,2332,35,2345,22,0,0,32,0,WAPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_2,2313,2367
