match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
2272,0,0,0,0,180,2272,2452,0,2450,2,0,0,0,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR28460508_Influenza_A_2,2274,2274
2274,0,0,0,0,178,2274,2452,0,2452,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR28460508_Influenza_A_2,2274,2274
2274,0,0,0,0,178,2274,2452,0,2452,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],SRR28460508_Influenza_A_2,2274,2274
2274,0,178,0,0,0,2452,2452,0,2452,0,0,0,178,0,BU-NEIDL,MDH,[],[],SRR28460508_Influenza_A_2,2274,2452
2272,0,0,0,0,180,2272,2452,0,2450,2,0,0,0,0,BU-NEIDL,UMN,[],[np.str_('N')],SRR28460508_Influenza_A_2,2274,2274
2273,0,0,0,1,178,2274,2452,0,2452,0,0,0,0,0,BU-NEIDL,WADDL,[],[],SRR28460508_Influenza_A_2,2274,2274
2272,0,0,0,0,180,2272,2452,0,2450,2,0,0,0,0,BU-NEIDL,WAPHL,[],[np.str_('N')],SRR28460508_Influenza_A_2,2274,2274
2274,0,42,0,0,136,2316,2452,0,2452,0,0,0,42,0,BU-NEIDL,WAPHL_custom,[],[],SRR28460508_Influenza_A_2,2274,2316
2272,0,0,0,0,180,2272,2450,2,2452,0,0,0,0,0,DCLS,GPHL,[np.str_('N')],[],SRR28460508_Influenza_A_2,2274,2274
2272,0,0,0,0,180,2272,2450,2,2452,0,0,0,0,0,DCLS,MA-DPH,[np.str_('N')],[],SRR28460508_Influenza_A_2,2274,2274
2272,0,178,0,0,2,2450,2450,2,2452,0,0,0,178,0,DCLS,MDH,[np.str_('N')],[],SRR28460508_Influenza_A_2,2274,2452
2272,0,0,0,0,180,2272,2450,2,2450,2,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR28460508_Influenza_A_2,2274,2274
2271,0,0,0,1,180,2272,2450,2,2452,0,0,0,0,0,DCLS,WADDL,[np.str_('N')],[],SRR28460508_Influenza_A_2,2274,2274
2272,0,0,0,0,180,2272,2450,2,2450,2,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460508_Influenza_A_2,2274,2274
2272,0,42,0,0,138,2314,2450,2,2452,0,0,0,42,0,DCLS,WAPHL_custom,[np.str_('N')],[],SRR28460508_Influenza_A_2,2274,2316
2274,0,0,0,0,178,2274,2452,0,2452,0,0,0,0,0,GPHL,MA-DPH,[],[],SRR28460508_Influenza_A_2,2274,2274
2274,0,178,0,0,0,2452,2452,0,2452,0,0,0,178,0,GPHL,MDH,[],[],SRR28460508_Influenza_A_2,2274,2452
2272,0,0,0,0,180,2272,2452,0,2450,2,0,0,0,0,GPHL,UMN,[],[np.str_('N')],SRR28460508_Influenza_A_2,2274,2274
2273,0,0,0,1,178,2274,2452,0,2452,0,0,0,0,0,GPHL,WADDL,[],[],SRR28460508_Influenza_A_2,2274,2274
