match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
2274,0,60,0,0,7,2334,2341,0,2337,4,0,0,60,0,BU-NEIDL,DCLS,[],[np.str_('N')],ERR11658778_Influenza_A_2,2274,2338
2274,0,0,0,0,67,2274,2341,0,2341,0,0,0,0,0,BU-NEIDL,GPHL,[],[],ERR11658778_Influenza_A_2,2274,2274
2274,0,0,0,0,67,2274,2341,0,2341,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],ERR11658778_Influenza_A_2,2274,2274
2274,0,53,0,0,14,2327,2341,0,2327,14,0,0,53,0,BU-NEIDL,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_2,2274,2341
2274,0,54,0,0,13,2328,2341,0,2341,0,0,0,54,0,BU-NEIDL,WADDL,[],[],ERR11658778_Influenza_A_2,2274,2328
2274,0,61,0,0,6,2335,2341,0,2335,6,0,0,61,0,BU-NEIDL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_2,2274,2341
2274,0,33,0,0,34,2307,2341,0,2341,0,0,0,33,0,BU-NEIDL,WAPHL_custom,[],[],ERR11658778_Influenza_A_2,2274,2307
2274,0,0,60,0,7,2334,2337,4,2341,0,60,0,0,0,DCLS,GPHL,[np.str_('N')],[],ERR11658778_Influenza_A_2,2338,2274
2274,0,0,60,0,7,2334,2337,4,2341,0,60,0,0,0,DCLS,MA-DPH,[np.str_('N')],[],ERR11658778_Influenza_A_2,2338,2274
2327,0,0,0,0,14,2327,2337,4,2327,14,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_2,2338,2341
2327,0,0,7,0,7,2334,2337,4,2341,0,7,0,0,0,DCLS,WADDL,[np.str_('N')],[],ERR11658778_Influenza_A_2,2338,2328
2334,0,0,0,0,7,2334,2337,4,2335,6,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_2,2338,2341
2307,0,0,27,0,7,2334,2337,4,2341,0,27,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[],ERR11658778_Influenza_A_2,2338,2307
2274,0,0,0,0,67,2274,2341,0,2341,0,0,0,0,0,GPHL,MA-DPH,[],[],ERR11658778_Influenza_A_2,2274,2274
2274,0,53,0,0,14,2327,2341,0,2327,14,0,0,53,0,GPHL,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_2,2274,2341
2274,0,54,0,0,13,2328,2341,0,2341,0,0,0,54,0,GPHL,WADDL,[],[],ERR11658778_Influenza_A_2,2274,2328
2274,0,61,0,0,6,2335,2341,0,2335,6,0,0,61,0,GPHL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_2,2274,2341
2274,0,33,0,0,34,2307,2341,0,2341,0,0,0,33,0,GPHL,WAPHL_custom,[],[],ERR11658778_Influenza_A_2,2274,2307
2274,0,53,0,0,14,2327,2341,0,2327,14,0,0,53,0,MA-DPH,UMN,[],[np.str_('N')],ERR11658778_Influenza_A_2,2274,2341
2274,0,54,0,0,13,2328,2341,0,2341,0,0,0,54,0,MA-DPH,WADDL,[],[],ERR11658778_Influenza_A_2,2274,2328
2274,0,61,0,0,6,2335,2341,0,2335,6,0,0,61,0,MA-DPH,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_2,2274,2341
2274,0,33,0,0,34,2307,2341,0,2341,0,0,0,33,0,MA-DPH,WAPHL_custom,[],[],ERR11658778_Influenza_A_2,2274,2307
2326,0,0,1,0,14,2327,2327,14,2341,0,1,0,0,0,UMN,WADDL,[np.str_('N')],[],ERR11658778_Influenza_A_2,2341,2328
2327,0,0,0,0,14,2327,2327,14,2335,6,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],ERR11658778_Influenza_A_2,2341,2341
2307,0,0,20,0,14,2327,2327,14,2341,0,20,0,0,0,UMN,WAPHL_custom,[np.str_('N')],[],ERR11658778_Influenza_A_2,2341,2307
2328,0,7,0,0,6,2335,2341,0,2335,6,0,0,7,0,WADDL,WAPHL,[],[np.str_('N')],ERR11658778_Influenza_A_2,2328,2341
2307,0,0,21,0,13,2328,2341,0,2341,0,21,0,0,0,WADDL,WAPHL_custom,[],[],ERR11658778_Influenza_A_2,2328,2307
2307,0,0,28,0,6,2335,2335,6,2341,0,28,0,0,0,WAPHL,WAPHL_custom,[np.str_('N')],[],ERR11658778_Influenza_A_2,2341,2307
