match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
862,1,27,0,0,2,890,892,0,892,0,0,0,27,0,BU-NEIDL,DCLS,[],[],SRR17349351_Influenza_A_8,863,890
838,0,0,25,0,29,863,892,0,892,0,25,0,0,0,BU-NEIDL,GPHL,[],[],SRR17349351_Influenza_A_8,863,838
862,1,0,0,0,29,863,892,0,892,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],SRR17349351_Influenza_A_8,863,863
863,0,29,0,0,0,892,892,0,892,0,0,0,29,0,BU-NEIDL,MDH,[],[],SRR17349351_Influenza_A_8,863,892
862,1,27,0,0,2,890,892,0,892,0,0,0,27,0,BU-NEIDL,UMN,[],[],SRR17349351_Influenza_A_8,863,890
862,1,27,0,0,2,890,892,0,892,0,0,0,27,0,BU-NEIDL,WADDL,[],[],SRR17349351_Influenza_A_8,863,890
862,1,27,0,0,2,890,892,0,892,0,0,0,27,0,BU-NEIDL,WAPHL,[],[],SRR17349351_Influenza_A_8,863,890
850,1,14,12,0,15,877,892,0,892,0,12,0,14,0,BU-NEIDL,WAPHL_custom,[],[],SRR17349351_Influenza_A_8,863,865
837,1,0,52,0,2,890,892,0,892,0,52,0,0,0,DCLS,GPHL,[],[],SRR17349351_Influenza_A_8,890,838
863,0,0,27,0,2,890,892,0,892,0,27,0,0,0,DCLS,MA-DPH,[],[],SRR17349351_Influenza_A_8,890,863
888,2,2,0,0,0,892,892,0,892,0,0,0,2,0,DCLS,MDH,[],[],SRR17349351_Influenza_A_8,890,892
890,0,0,0,0,2,890,892,0,892,0,0,0,0,0,DCLS,UMN,[],[],SRR17349351_Influenza_A_8,890,890
890,0,0,0,0,2,890,892,0,892,0,0,0,0,0,DCLS,WADDL,[],[],SRR17349351_Influenza_A_8,890,890
890,0,0,0,0,2,890,892,0,892,0,0,0,0,0,DCLS,WAPHL,[],[],SRR17349351_Influenza_A_8,890,890
865,0,0,25,0,2,890,892,0,892,0,25,0,0,0,DCLS,WAPHL_custom,[],[],SRR17349351_Influenza_A_8,890,865
837,1,25,0,0,29,863,892,0,892,0,0,0,25,0,GPHL,MA-DPH,[],[],SRR17349351_Influenza_A_8,838,863
838,0,54,0,0,0,892,892,0,892,0,0,0,54,0,GPHL,MDH,[],[],SRR17349351_Influenza_A_8,838,892
837,1,52,0,0,2,890,892,0,892,0,0,0,52,0,GPHL,UMN,[],[],SRR17349351_Influenza_A_8,838,890
837,1,52,0,0,2,890,892,0,892,0,0,0,52,0,GPHL,WADDL,[],[],SRR17349351_Influenza_A_8,838,890
837,1,52,0,0,2,890,892,0,892,0,0,0,52,0,GPHL,WAPHL,[],[],SRR17349351_Influenza_A_8,838,890
837,1,27,0,0,27,865,892,0,892,0,0,0,27,0,GPHL,WAPHL_custom,[],[],SRR17349351_Influenza_A_8,838,865
862,1,29,0,0,0,892,892,0,892,0,0,0,29,0,MA-DPH,MDH,[],[],SRR17349351_Influenza_A_8,863,892
863,0,27,0,0,2,890,892,0,892,0,0,0,27,0,MA-DPH,UMN,[],[],SRR17349351_Influenza_A_8,863,890
863,0,27,0,0,2,890,892,0,892,0,0,0,27,0,MA-DPH,WADDL,[],[],SRR17349351_Influenza_A_8,863,890
863,0,27,0,0,2,890,892,0,892,0,0,0,27,0,MA-DPH,WAPHL,[],[],SRR17349351_Influenza_A_8,863,890
851,0,14,12,0,15,877,892,0,892,0,12,0,14,0,MA-DPH,WAPHL_custom,[],[],SRR17349351_Influenza_A_8,863,865
888,2,0,2,0,0,892,892,0,892,0,2,0,0,0,MDH,UMN,[],[],SRR17349351_Influenza_A_8,892,890
888,2,0,2,0,0,892,892,0,892,0,2,0,0,0,MDH,WADDL,[],[],SRR17349351_Influenza_A_8,892,890
888,2,0,2,0,0,892,892,0,892,0,2,0,0,0,MDH,WAPHL,[],[],SRR17349351_Influenza_A_8,892,890
864,1,0,27,0,0,892,892,0,892,0,27,0,0,0,MDH,WAPHL_custom,[],[],SRR17349351_Influenza_A_8,892,865
890,0,0,0,0,2,890,892,0,892,0,0,0,0,0,UMN,WADDL,[],[],SRR17349351_Influenza_A_8,890,890
890,0,0,0,0,2,890,892,0,892,0,0,0,0,0,UMN,WAPHL,[],[],SRR17349351_Influenza_A_8,890,890
865,0,0,25,0,2,890,892,0,892,0,25,0,0,0,UMN,WAPHL_custom,[],[],SRR17349351_Influenza_A_8,890,865
890,0,0,0,0,2,890,892,0,892,0,0,0,0,0,WADDL,WAPHL,[],[],SRR17349351_Influenza_A_8,890,890
865,0,0,25,0,2,890,892,0,892,0,25,0,0,0,WADDL,WAPHL_custom,[],[],SRR17349351_Influenza_A_8,890,865
865,0,0,25,0,2,890,892,0,892,0,25,0,0,0,WAPHL,WAPHL_custom,[],[],SRR17349351_Influenza_A_8,890,865
