match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
860,0,1380,12,36,14,2288,2302,0,2302,0,0,12,1371,9,BU-NEIDL,DCLS,[],[],ERR10221502_Influenza_A_2,908,2276
861,0,1377,11,36,17,2285,2302,0,2302,0,0,11,1371,6,BU-NEIDL,GPHL,[],[],ERR10221502_Influenza_A_2,908,2274
858,0,1377,11,39,17,2285,2302,0,2302,0,0,11,1371,6,BU-NEIDL,MDH,[],[],ERR10221502_Influenza_A_2,908,2274
861,0,1377,11,36,17,2285,2302,0,2302,0,0,11,1371,6,BU-NEIDL,UMN,[],[],ERR10221502_Influenza_A_2,908,2274
859,0,1387,8,41,7,2295,2302,0,2302,0,0,8,1371,16,BU-NEIDL,WADDL,[],[],ERR10221502_Influenza_A_2,908,2287
2268,0,5,7,1,21,2281,2302,0,2302,0,0,7,0,5,DCLS,GPHL,[],[],ERR10221502_Influenza_A_2,2276,2274
2263,0,5,7,6,21,2281,2302,0,2302,0,0,7,0,5,DCLS,MDH,[],[],ERR10221502_Influenza_A_2,2276,2274
2268,0,5,7,1,21,2281,2302,0,2302,0,0,7,0,5,DCLS,UMN,[],[],ERR10221502_Influenza_A_2,2276,2274
2264,0,18,7,5,8,2294,2302,0,2302,0,0,7,0,18,DCLS,WADDL,[],[],ERR10221502_Influenza_A_2,2276,2287
2269,0,0,0,5,28,2274,2302,0,2302,0,0,0,0,0,GPHL,MDH,[],[],ERR10221502_Influenza_A_2,2274,2274
2273,1,0,0,0,28,2274,2302,0,2302,0,0,0,0,0,GPHL,UMN,[],[],ERR10221502_Influenza_A_2,2274,2274
2269,1,13,0,4,15,2287,2302,0,2302,0,0,0,0,13,GPHL,WADDL,[],[],ERR10221502_Influenza_A_2,2274,2287
2268,1,0,0,5,28,2274,2302,0,2302,0,0,0,0,0,MDH,UMN,[],[],ERR10221502_Influenza_A_2,2274,2274
2270,1,13,0,3,15,2287,2302,0,2302,0,0,0,0,13,MDH,WADDL,[],[],ERR10221502_Influenza_A_2,2274,2287
2270,0,13,0,4,15,2287,2302,0,2302,0,0,0,0,13,UMN,WADDL,[],[],ERR10221502_Influenza_A_2,2274,2287
