match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1410,0,0,0,0,0,1410,1410,0,1410,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR8032432_Influenza_A_6,1410,1410
1409,1,0,0,0,0,1410,1410,0,1410,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],SRR8032432_Influenza_A_6,1410,1410
1409,1,0,0,0,0,1410,1410,0,1410,0,0,0,0,0,BU-NEIDL,UMN,[],[],SRR8032432_Influenza_A_6,1410,1410
194,0,0,1216,0,0,1410,1410,0,1410,0,1216,0,0,0,BU-NEIDL,WADDL,[],[],SRR8032432_Influenza_A_6,1410,194
1409,1,0,0,0,0,1410,1410,0,1410,0,0,0,0,0,GPHL,MA-DPH,[],[],SRR8032432_Influenza_A_6,1410,1410
1409,1,0,0,0,0,1410,1410,0,1410,0,0,0,0,0,GPHL,UMN,[],[],SRR8032432_Influenza_A_6,1410,1410
194,0,0,1216,0,0,1410,1410,0,1410,0,1216,0,0,0,GPHL,WADDL,[],[],SRR8032432_Influenza_A_6,1410,194
1410,0,0,0,0,0,1410,1410,0,1410,0,0,0,0,0,MA-DPH,UMN,[],[],SRR8032432_Influenza_A_6,1410,1410
194,0,0,1216,0,0,1410,1410,0,1410,0,1216,0,0,0,MA-DPH,WADDL,[],[],SRR8032432_Influenza_A_6,1410,194
194,0,0,1216,0,0,1410,1410,0,1410,0,1216,0,0,0,UMN,WADDL,[],[],SRR8032432_Influenza_A_6,1410,194
