match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,BU-NEIDL,DCLS,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,0,0,0,44,1410,1454,0,1454,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR17349351_Influenza_A_6,1410,1410
1410,0,0,0,0,44,1410,1454,0,1454,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],SRR17349351_Influenza_A_6,1410,1410
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,BU-NEIDL,MDH,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,BU-NEIDL,UMN,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,BU-NEIDL,WADDL,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,BU-NEIDL,WAPHL,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,27,0,0,17,1437,1454,0,1452,2,0,0,27,0,BU-NEIDL,WAPHL_custom,[],[np.str_('N')],SRR17349351_Influenza_A_6,1410,1439
1410,0,0,43,0,1,1453,1454,0,1454,0,43,0,0,0,DCLS,GPHL,[],[],SRR17349351_Influenza_A_6,1453,1410
1410,0,0,43,0,1,1453,1454,0,1454,0,43,0,0,0,DCLS,MA-DPH,[],[],SRR17349351_Influenza_A_6,1453,1410
1452,1,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,DCLS,MDH,[],[],SRR17349351_Influenza_A_6,1453,1453
1453,0,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,DCLS,UMN,[],[],SRR17349351_Influenza_A_6,1453,1453
1453,0,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,DCLS,WADDL,[],[],SRR17349351_Influenza_A_6,1453,1453
1453,0,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,DCLS,WAPHL,[],[],SRR17349351_Influenza_A_6,1453,1453
1437,0,0,15,0,2,1452,1454,0,1452,2,15,0,0,0,DCLS,WAPHL_custom,[],[np.str_('N')],SRR17349351_Influenza_A_6,1453,1439
1410,0,0,0,0,44,1410,1454,0,1454,0,0,0,0,0,GPHL,MA-DPH,[],[],SRR17349351_Influenza_A_6,1410,1410
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,GPHL,MDH,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,GPHL,UMN,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,GPHL,WADDL,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,GPHL,WAPHL,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,27,0,0,17,1437,1454,0,1452,2,0,0,27,0,GPHL,WAPHL_custom,[],[np.str_('N')],SRR17349351_Influenza_A_6,1410,1439
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,MA-DPH,MDH,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,MA-DPH,UMN,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,MA-DPH,WADDL,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,43,0,0,1,1453,1454,0,1454,0,0,0,43,0,MA-DPH,WAPHL,[],[],SRR17349351_Influenza_A_6,1410,1453
1410,0,27,0,0,17,1437,1454,0,1452,2,0,0,27,0,MA-DPH,WAPHL_custom,[],[np.str_('N')],SRR17349351_Influenza_A_6,1410,1439
1452,1,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,MDH,UMN,[],[],SRR17349351_Influenza_A_6,1453,1453
1452,1,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,MDH,WADDL,[],[],SRR17349351_Influenza_A_6,1453,1453
1452,1,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,MDH,WAPHL,[],[],SRR17349351_Influenza_A_6,1453,1453
1437,0,0,15,0,2,1452,1454,0,1452,2,15,0,0,0,MDH,WAPHL_custom,[],[np.str_('N')],SRR17349351_Influenza_A_6,1453,1439
1453,0,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,UMN,WADDL,[],[],SRR17349351_Influenza_A_6,1453,1453
1453,0,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,UMN,WAPHL,[],[],SRR17349351_Influenza_A_6,1453,1453
1437,0,0,15,0,2,1452,1454,0,1452,2,15,0,0,0,UMN,WAPHL_custom,[],[np.str_('N')],SRR17349351_Influenza_A_6,1453,1439
1453,0,0,0,0,1,1453,1454,0,1454,0,0,0,0,0,WADDL,WAPHL,[],[],SRR17349351_Influenza_A_6,1453,1453
1437,0,0,15,0,2,1452,1454,0,1452,2,15,0,0,0,WADDL,WAPHL_custom,[],[np.str_('N')],SRR17349351_Influenza_A_6,1453,1439
1437,0,0,15,0,2,1452,1454,0,1452,2,15,0,0,0,WAPHL,WAPHL_custom,[],[np.str_('N')],SRR17349351_Influenza_A_6,1453,1439
