match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
855,0,6,0,0,331,861,1192,0,889,303,0,0,6,0,BU-NEIDL,DCLS,[],[np.str_('N')],SRR28460520_Influenza_B_7,1139,1164
1055,0,0,63,0,74,1118,1192,0,1171,21,63,0,0,0,BU-NEIDL,GPHL,[],[np.str_('N')],SRR28460520_Influenza_B_7,1139,1076
1041,0,0,0,3,148,1044,1192,0,1045,147,0,0,0,0,BU-NEIDL,UMN,[],[np.str_('N')],SRR28460520_Influenza_B_7,1139,1191
1132,0,25,7,0,28,1164,1192,0,1192,0,7,0,24,1,BU-NEIDL,WADDL,[],[],SRR28460520_Influenza_B_7,1139,1157
1122,0,15,2,0,53,1139,1192,0,1141,51,0,2,15,0,BU-NEIDL,WAPHL,[],[np.str_('N')],SRR28460520_Influenza_B_7,1139,1188
1124,0,7,0,0,61,1131,1192,0,1169,23,0,0,7,0,BU-NEIDL,WAPHL_custom,[],[np.str_('N')],SRR28460520_Influenza_B_7,1139,1154
834,0,0,6,0,352,840,889,303,1171,21,6,0,0,0,DCLS,GPHL,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1164,1076
831,0,0,0,3,358,834,889,303,1045,147,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1164,1191
861,0,0,0,0,331,861,889,303,1192,0,0,0,0,0,DCLS,WADDL,[np.str_('N')],[],SRR28460520_Influenza_B_7,1164,1157
859,0,0,2,0,331,861,889,303,1141,51,0,2,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1164,1188
861,0,0,0,0,331,861,889,303,1169,23,0,0,0,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1164,1154
1039,0,0,0,3,150,1042,1171,21,1045,147,0,0,0,0,GPHL,UMN,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1076,1191
1055,0,81,0,0,56,1136,1171,21,1192,0,0,0,80,1,GPHL,WADDL,[np.str_('N')],[],SRR28460520_Influenza_B_7,1076,1157
1053,0,63,2,0,74,1118,1171,21,1141,51,0,2,63,0,GPHL,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1076,1188
1055,0,55,0,0,82,1110,1171,21,1169,23,0,0,55,0,GPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1076,1154
1041,0,1,0,3,147,1045,1045,147,1192,0,0,0,0,1,UMN,WADDL,[np.str_('N')],[],SRR28460520_Influenza_B_7,1191,1157
1041,0,0,2,1,148,1044,1045,147,1141,51,0,2,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1191,1188
1041,0,0,0,3,148,1044,1045,147,1169,23,0,0,0,0,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1191,1154
1137,0,0,3,0,52,1140,1192,0,1141,51,0,3,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR28460520_Influenza_B_7,1157,1188
1131,0,0,18,0,43,1149,1192,0,1169,23,17,1,0,0,WADDL,WAPHL_custom,[],[np.str_('N')],SRR28460520_Influenza_B_7,1157,1154
1129,0,2,8,0,53,1139,1141,51,1169,23,8,0,0,2,WAPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460520_Influenza_B_7,1188,1154
