match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1443,0,0,0,0,101,1443,1490,54,1543,1,0,0,0,0,BU-NEIDL,DCLS,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1493
1443,0,0,0,0,101,1443,1490,54,1508,36,0,0,0,0,BU-NEIDL,GPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1497
1443,0,0,0,0,101,1443,1490,54,1544,0,0,0,0,0,BU-NEIDL,MA-DPH,[np.str_('N')],[],SRR28460730_Influenza_A_5,1497,1497
1443,0,30,0,0,71,1473,1490,54,1544,0,0,0,30,0,BU-NEIDL,MDH,[np.str_('N')],[],SRR28460730_Influenza_A_5,1497,1527
1442,1,0,0,0,101,1443,1490,54,1539,5,0,0,0,0,BU-NEIDL,UMN,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1497
1443,0,0,0,0,101,1443,1490,54,1544,0,0,0,0,0,BU-NEIDL,WADDL,[np.str_('N')],[],SRR28460730_Influenza_A_5,1497,1492
1443,0,0,0,0,101,1443,1490,54,1518,26,0,0,0,0,BU-NEIDL,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1497
1443,0,10,0,0,91,1453,1490,54,1490,54,0,0,10,0,BU-NEIDL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1540
1461,0,0,0,0,83,1461,1543,1,1508,36,0,0,0,0,DCLS,GPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1493,1497
1492,0,4,0,0,48,1496,1543,1,1544,0,0,0,4,0,DCLS,MA-DPH,[np.str_('N')],[],SRR28460730_Influenza_A_5,1493,1497
1492,0,34,0,0,18,1526,1543,1,1544,0,0,0,34,0,DCLS,MDH,[np.str_('N')],[],SRR28460730_Influenza_A_5,1493,1527
1491,1,0,0,0,52,1492,1543,1,1539,5,0,0,0,0,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1493,1497
1492,0,0,0,0,52,1492,1543,1,1544,0,0,0,0,0,DCLS,WADDL,[np.str_('N')],[],SRR28460730_Influenza_A_5,1493,1492
1471,0,0,0,0,73,1471,1543,1,1518,26,0,0,0,0,DCLS,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1493,1497
1471,0,14,0,0,59,1485,1543,1,1490,54,0,0,14,0,DCLS,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1493,1540
1461,0,0,0,0,83,1461,1508,36,1544,0,0,0,0,0,GPHL,MA-DPH,[np.str_('N')],[],SRR28460730_Influenza_A_5,1497,1497
1461,0,30,0,0,53,1491,1508,36,1544,0,0,0,30,0,GPHL,MDH,[np.str_('N')],[],SRR28460730_Influenza_A_5,1497,1527
1460,1,0,0,0,83,1461,1508,36,1539,5,0,0,0,0,GPHL,UMN,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1497
1461,0,0,0,0,83,1461,1508,36,1544,0,0,0,0,0,GPHL,WADDL,[np.str_('N')],[],SRR28460730_Influenza_A_5,1497,1492
1461,0,0,0,0,83,1461,1508,36,1518,26,0,0,0,0,GPHL,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1497
1461,0,10,0,0,73,1471,1508,36,1490,54,0,0,10,0,GPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1540
1497,0,30,0,0,17,1527,1544,0,1544,0,0,0,30,0,MA-DPH,MDH,[],[],SRR28460730_Influenza_A_5,1497,1527
1491,1,0,0,0,52,1492,1544,0,1539,5,0,0,0,0,MA-DPH,UMN,[],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1497
1492,0,0,5,0,47,1497,1544,0,1544,0,5,0,0,0,MA-DPH,WADDL,[],[],SRR28460730_Influenza_A_5,1497,1492
1471,0,0,0,0,73,1471,1544,0,1518,26,0,0,0,0,MA-DPH,WAPHL,[],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1497
1476,0,10,0,0,58,1486,1544,0,1490,54,0,0,10,0,MA-DPH,WAPHL_custom,[],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1540
1491,1,0,30,0,22,1522,1544,0,1539,5,30,0,0,0,MDH,UMN,[],[np.str_('N')],SRR28460730_Influenza_A_5,1527,1497
1492,0,0,35,0,17,1527,1544,0,1544,0,35,0,0,0,MDH,WADDL,[],[],SRR28460730_Influenza_A_5,1527,1492
1471,0,0,30,0,43,1501,1544,0,1518,26,30,0,0,0,MDH,WAPHL,[],[np.str_('N')],SRR28460730_Influenza_A_5,1527,1497
1486,0,0,4,0,54,1490,1544,0,1490,54,4,0,0,0,MDH,WAPHL_custom,[],[np.str_('N')],SRR28460730_Influenza_A_5,1527,1540
1491,1,0,0,0,52,1492,1539,5,1544,0,0,0,0,0,UMN,WADDL,[np.str_('N')],[],SRR28460730_Influenza_A_5,1497,1492
1470,1,0,0,0,73,1471,1539,5,1518,26,0,0,0,0,UMN,WAPHL,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1497
1470,1,10,0,0,63,1481,1539,5,1490,54,0,0,10,0,UMN,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1540
1471,0,0,0,0,73,1471,1544,0,1518,26,0,0,0,0,WADDL,WAPHL,[],[np.str_('N')],SRR28460730_Influenza_A_5,1492,1497
1471,0,15,0,0,58,1486,1544,0,1490,54,0,0,15,0,WADDL,WAPHL_custom,[],[np.str_('N')],SRR28460730_Influenza_A_5,1492,1540
1471,0,10,0,0,63,1481,1518,26,1490,54,0,0,10,0,WAPHL,WAPHL_custom,[np.str_('N')],[np.str_('N')],SRR28460730_Influenza_A_5,1497,1540
