match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
14704,0,0,1,0,1020,14705,15503,222,15654,71,0,1,0,0,BU-NEIDL,DCLS,[np.str_('N')],[np.str_('N')],SRR29105551_RSV_A,14927,14918
14618,0,0,58,2,1047,14678,15503,222,15526,199,56,2,0,0,BU-NEIDL,MDH,[np.str_('N')],[np.str_('N')],SRR29105551_RSV_A,14927,14853
14705,0,1,0,0,1019,14706,15503,222,15371,354,0,0,0,1,BU-NEIDL,UMN,[np.str_('N')],[np.str_('N')],SRR29105551_RSV_A,14927,15274
14128,0,526,134,443,494,15231,15503,222,15725,0,0,134,83,443,BU-NEIDL,WADDL,[np.str_('N')],[],SRR29105551_RSV_A,14927,15284
14639,1,0,57,14,1014,14711,15654,71,15526,199,56,1,0,0,DCLS,MDH,[np.str_('N')],[np.str_('N')],SRR29105551_RSV_A,14918,14853
14840,0,2,0,7,876,14849,15654,71,15371,354,0,0,0,2,DCLS,UMN,[np.str_('N')],[np.str_('N')],SRR29105551_RSV_A,14918,15274
14197,0,532,134,516,346,15379,15654,71,15725,0,0,134,83,449,DCLS,WADDL,[np.str_('N')],[],SRR29105551_RSV_A,14918,15284
14637,1,67,0,16,1004,14721,15526,199,15371,354,0,0,64,3,MDH,UMN,[np.str_('N')],[np.str_('N')],SRR29105551_RSV_A,14853,15274
14062,1,597,134,457,474,15251,15526,199,15725,0,0,134,147,450,MDH,WADDL,[np.str_('N')],[],SRR29105551_RSV_A,14853,15284
14203,0,448,167,550,357,15368,15371,354,15725,0,0,167,0,448,UMN,WADDL,[np.str_('N')],[],SRR29105551_RSV_A,15274,15284
