match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,BU-NEIDL,DCLS,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,BU-NEIDL,GPHL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,BU-NEIDL,MA-DPH,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,148,0,0,0,2428,2428,0,2428,0,0,0,148,0,BU-NEIDL,MDH,[],[],SRR28460508_Influenza_A_1,2280,2428
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,BU-NEIDL,UMN,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,BU-NEIDL,WADDL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,BU-NEIDL,WAPHL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,36,0,0,112,2316,2428,0,2428,0,0,0,36,0,BU-NEIDL,WAPHL_custom,[],[],SRR28460508_Influenza_A_1,2280,2316
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,DCLS,GPHL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,DCLS,MA-DPH,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,148,0,0,0,2428,2428,0,2428,0,0,0,148,0,DCLS,MDH,[],[],SRR28460508_Influenza_A_1,2280,2428
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,DCLS,UMN,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,DCLS,WADDL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,DCLS,WAPHL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,36,0,0,112,2316,2428,0,2428,0,0,0,36,0,DCLS,WAPHL_custom,[],[],SRR28460508_Influenza_A_1,2280,2316
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,GPHL,MA-DPH,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,148,0,0,0,2428,2428,0,2428,0,0,0,148,0,GPHL,MDH,[],[],SRR28460508_Influenza_A_1,2280,2428
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,GPHL,UMN,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,GPHL,WADDL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,GPHL,WAPHL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,36,0,0,112,2316,2428,0,2428,0,0,0,36,0,GPHL,WAPHL_custom,[],[],SRR28460508_Influenza_A_1,2280,2316
2280,0,148,0,0,0,2428,2428,0,2428,0,0,0,148,0,MA-DPH,MDH,[],[],SRR28460508_Influenza_A_1,2280,2428
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,MA-DPH,UMN,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,MA-DPH,WADDL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,MA-DPH,WAPHL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,36,0,0,112,2316,2428,0,2428,0,0,0,36,0,MA-DPH,WAPHL_custom,[],[],SRR28460508_Influenza_A_1,2280,2316
2280,0,0,148,0,0,2428,2428,0,2428,0,148,0,0,0,MDH,UMN,[],[],SRR28460508_Influenza_A_1,2428,2280
2280,0,0,148,0,0,2428,2428,0,2428,0,148,0,0,0,MDH,WADDL,[],[],SRR28460508_Influenza_A_1,2428,2280
2280,0,0,148,0,0,2428,2428,0,2428,0,148,0,0,0,MDH,WAPHL,[],[],SRR28460508_Influenza_A_1,2428,2280
2315,1,0,112,0,0,2428,2428,0,2428,0,112,0,0,0,MDH,WAPHL_custom,[],[],SRR28460508_Influenza_A_1,2428,2316
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,UMN,WADDL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,UMN,WAPHL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,36,0,0,112,2316,2428,0,2428,0,0,0,36,0,UMN,WAPHL_custom,[],[],SRR28460508_Influenza_A_1,2280,2316
2280,0,0,0,0,148,2280,2428,0,2428,0,0,0,0,0,WADDL,WAPHL,[],[],SRR28460508_Influenza_A_1,2280,2280
2280,0,36,0,0,112,2316,2428,0,2428,0,0,0,36,0,WADDL,WAPHL_custom,[],[],SRR28460508_Influenza_A_1,2280,2316
2280,0,36,0,0,112,2316,2428,0,2428,0,0,0,36,0,WAPHL,WAPHL_custom,[],[],SRR28460508_Influenza_A_1,2280,2316
