match,match_iupac,ins,del,sub,invalid,valid,valid_s1,invalid_s1,valid_s2,invalid_s2,del_terminal,del_internal,ins_terminal,ins_internal,seq1,seq2,invalid_char_s1,invalid_char_s2,sample,length_s1,length_s2
1370,0,94,8,36,1,1508,1509,0,1509,0,0,8,0,94,BU-NEIDL,DCLS,[],[],ERR10221502_Influenza_A_5,1414,1500
1368,0,91,8,36,6,1503,1509,0,1507,2,0,8,0,91,BU-NEIDL,GPHL,[],[np.str_('N')],ERR10221502_Influenza_A_5,1414,1497
1369,0,91,8,36,5,1504,1509,0,1508,1,0,8,0,91,BU-NEIDL,MDH,[],[np.str_('N')],ERR10221502_Influenza_A_5,1414,1497
1370,0,91,8,36,4,1505,1509,0,1509,0,0,8,0,91,BU-NEIDL,UMN,[],[],ERR10221502_Influenza_A_5,1414,1497
1370,0,91,8,36,4,1505,1509,0,1509,0,0,8,0,91,BU-NEIDL,WADDL,[],[],ERR10221502_Influenza_A_5,1414,1497
1494,0,1,4,0,10,1499,1509,0,1507,2,0,4,0,1,DCLS,GPHL,[],[np.str_('N')],ERR10221502_Influenza_A_5,1500,1497
1495,0,1,4,0,9,1500,1509,0,1508,1,0,4,0,1,DCLS,MDH,[],[np.str_('N')],ERR10221502_Influenza_A_5,1500,1497
1496,0,1,4,0,8,1501,1509,0,1509,0,0,4,0,1,DCLS,UMN,[],[],ERR10221502_Influenza_A_5,1500,1497
1496,0,1,4,0,8,1501,1509,0,1509,0,0,4,0,1,DCLS,WADDL,[],[],ERR10221502_Influenza_A_5,1500,1497
1495,0,0,0,0,14,1495,1507,2,1508,1,0,0,0,0,GPHL,MDH,[np.str_('N')],[np.str_('N')],ERR10221502_Influenza_A_5,1497,1497
1495,0,0,0,0,14,1495,1507,2,1509,0,0,0,0,0,GPHL,UMN,[np.str_('N')],[],ERR10221502_Influenza_A_5,1497,1497
1495,0,0,0,0,14,1495,1507,2,1509,0,0,0,0,0,GPHL,WADDL,[np.str_('N')],[],ERR10221502_Influenza_A_5,1497,1497
1496,0,0,0,0,13,1496,1508,1,1509,0,0,0,0,0,MDH,UMN,[np.str_('N')],[],ERR10221502_Influenza_A_5,1497,1497
1496,0,0,0,0,13,1496,1508,1,1509,0,0,0,0,0,MDH,WADDL,[np.str_('N')],[],ERR10221502_Influenza_A_5,1497,1497
1497,0,0,0,0,12,1497,1509,0,1509,0,0,0,0,0,UMN,WADDL,[],[],ERR10221502_Influenza_A_5,1497,1497
